"","SVSPP","YEAR","N","strat.biomass","biomass.var","biomass.SE","strat.abund","abund.var","abund.SE","tot.biomass","tot.bio.var","tot.bio.SE","tot.abundance","tot.abund.var","tot.abund.SE","RPATH","SCINAME","Fall.q","biomass.t_area"
"108",14,1969,38,0,0,0,0.0160868344001279,0.000643037538876778,0.025358184849803,0,0,0,15085,565473717.321875,23779.6912789438,"Sharks","SCYLIORHINUS RETIFER",0.199,0
"109",14,1970,42,0.00804341720006396,0.00014071620517837,0.0118623861502806,0.0160868344001279,0.00056286482071348,0.0237247723005613,7542.73142885279,123742877.85536,11123.9776094417,15085,494971511.421441,22247.9552188834,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00105258286223618
"110",14,1971,46,0.00603256290004797,9.36827340506046e-05,0.00967898414352481,0.038534413324597,0.000984900094332168,0.0313831179829565,5657.04857163959,82382630.3593505,9076.48777663202,36136,866100474.48474,29429.5850206003,"Sharks","SCYLIORHINUS RETIFER",0.199,0.000789437146677132
"111",14,1972,44,0,0,0,0.0769009127035489,0.00570517445183771,0.0755326052234246,0,0,0,72114,5017010687.8763,70830.8597143667,"Sharks","SCYLIORHINUS RETIFER",0.199,0
"112",14,1973,40,0,0,0,0.0186308502399224,0.000662460307931442,0.0257383042940175,0,0,0,17471,582553692.834985,24136.1490887628,"Sharks","SCYLIORHINUS RETIFER",0.199,0
"113",14,1975,40,0.0186308502399224,0.000165615076982861,0.0128691521470088,0.0372617004798448,0.000662460307931442,0.0257383042940175,17471.1190723508,145638423.208746,12068.0745443814,34942,582553692.834985,24136.1490887628,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0024380823701741
"114",14,1979,51,0.0223570202879069,0.000175069321152866,0.013231376389207,0.0372617004798448,0.000486303669869071,0.0220522939820117,20965.342886821,153952287.131247,12407.7510907999,34942,427645242.031242,20679.5851513332,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00292569884420892
"115",14,1980,36,0.0146477928959141,0.000225347732556159,0.0150115866102208,0.0585911715836563,0.00360556372089855,0.060046346440883,13735.9986547085,198166067.009356,14077.146976904,54944,3170657072.1497,56308.5879076159,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00191684894471237
"116",14,1981,37,0.0332786431358365,0.000490044423937063,0.0221369470328919,0.114483722303424,0.00569914152765774,0.0754926587666492,31207.1177270593,430934782.657609,20758.9687281813,107357,5011705460.95545,70793.3998403484,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00435493131488648
"117",14,1982,37,0.00661732188112527,3.8454870375531e-05,0.00620119910787672,0.0330866094056264,0.000961371759388276,0.0310059955393836,6205.40753837833,33816406.0194149,5815.18753088969,31027,845410150.485372,29075.9376544484,"Sharks","SCYLIORHINUS RETIFER",0.199,0.000865960254544241
"118",14,1983,37,0.0197606715828388,0.000267003549686015,0.0163402432566353,0.0491734438057543,0.00162788700536193,0.0403470817453002,18530.6114174869,234797318.431544,15323.0975468912,46113,1431529670.7404,37835.5609280528,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00258593378125507
"119",14,1985,34,0.0296218837118866,0.000514915642272672,0.0226917527369014,0.1036135527039,0.00739095826886277,0.0859706826125207,27777.9838715431,452806010.130778,21279.2389462306,97164,6499453599.80852,80619.1887816326,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00387639809881262
"120",14,1987,32,0.00987774609137376,0,0,0.0493887304568688,0,0,9051.27771462334,0,0,45256,0,0,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00126309943468341
"121",14,1993,33,0.055810863647346,0.00167487308064971,0.0409252132633382,0.366466232729953,0.130809737726219,0.36167628858721,51339.8119204621,1417271203.0273,37646.6625748857,337108,110690700386.089,332702.119599634,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00716443461995652
"122",14,1994,34,0.017407709539298,0.000413290228157573,0.0203295407758654,0.0775560889922119,0.00544533277267543,0.0737924980785678,16324.1163028767,363438753.602615,19064.0697019974,72728,4788511368.08899,69199.0705724361,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00227801894096759
"123",14,1995,31,0.0202370479678908,0.000321505421004014,0.0179305722441871,0.0572418611517118,0.00245589279647086,0.0495569651660678,18977.3343764137,282725120.32787,16814.4319061891,53679,2159660587.45213,46472.1485134067,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0026482736557646
"124",14,1996,33,0.0157472740949536,0,0,0.0787363704747678,0,0,14767.0394659898,0,0,73835,0,0,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00206072996426842
"125",14,1997,33,0.0335355304318603,0.00184367710613722,0.0429380612759499,0.139731376799418,0.0320082830926601,0.178908588649791,31448.0143302315,1621290956.93188,40265.2574427618,131033,28147412446.7341,167771.906011507,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00438854826631338
"126",14,1998,33,0.00878867573754845,8.92823048095573e-05,0.00944893141098809,0.0292955857918282,0.000992025608995082,0.031496438036627,8241.59919282509,78512985.2293113,8860.75534191704,27472,872366502.547904,29535.8511397235,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00115010936682743
"127",14,1999,33,0.0132099329280035,0.000161957754898724,0.0127262624088427,0.0520765269600755,0.00244852971783509,0.049482620361447,12387.6424398695,142422250.918132,11934.0793913118,48835,2153185650.6166,46402.4315162105,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00172868678392005
"128",14,2000,34,0.00558925507197672,4.92120099265107e-05,0.0070151272209783,0.0279462753598836,0.00123030024816277,0.0350756361048915,5241.33572170525,43276008.7982323,6578.4503341009,26207,1081900219.95581,32892.2516705045,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00073142471105223
"129",14,2001,33,0.0100719478648492,4.62199607858012e-05,0.00679852636869206,0.104140764103425,0.00128033132370641,0.0357817177299582,9444.99033437688,40644863.573084,6375.33242843728,97658,1125896497.86936,33554.3812023015,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00131804175367059
"130",14,2002,32,0.0185995206554342,0.000182298992813277,0.0135018144267086,0.107969077679843,0.00255309798414291,0.0505281899947238,17441.7396884777,160309908.672239,12661.3549303477,101248,2245140789.60627,47382.9166430926,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00243398249783215
"131",14,2003,31,0.0422430970925401,0.000442842616280695,0.0210438260846428,0.176838875315012,0.00624931798809558,0.0790526279645122,38708.6284435159,371837744.207015,19283.0947777325,162043,5247309581.54418,72438.3157006303,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00540176185571937
"132",14,2004,33,0.0398737415791933,0.0010836724323851,0.0329191803115616,0.157472740949536,0.0204853011793025,0.143126870919833,37391.6851898399,952958795.796629,30870.0307061174,147670,18014343965.9098,134217.524809206,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00521798335154853
"133",14,2005,33,0.0487768861439138,0.000195105863532311,0.0139680300519548,0.243884430719569,0.0161957754898724,0.127262624088427,45740.6277665601,171572002.025922,13098.5496153552,228703,14242225091.8132,119340.793913118,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00638307241204902
"134",14,2006,38,0.0857314037585385,0.00119332768401457,0.0345445753196442,0.348093844823526,0.0116565136620807,0.10796533546505,80394.8045320903,1049387322.926,32394.2483000609,326426,10250493498.4412,101244.720842329,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0112190383896747
"135",14,2007,33,0.141822092248394,0.00662132435514826,0.0813715205409623,0.551577575379187,0.112635067701175,0.335611483267743,132993.965860569,5822653687.12329,76306.3148574434,517243,99048914850.3496,314720.375651704,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0185592143331755
"136",14,2008,33,0.0448440612011153,0.000315880845772397,0.0177730370441407,0.165052465665769,0.00467279357651475,0.0683578347851565,42052.6128890045,277778986.902853,16666.7029403795,154778,4109156610.98895,64102.7036168441,"Sharks","SCYLIORHINUS RETIFER",0.199,0.00586841253155299
"137",14,2009,46,0.220665158053825,0.0152753568474609,0.123593514584953,1.16895443726783,1.36474155613776,1.1682215355564,206929.216961681,13432828252.9818,115900.078744502,1096189,1200125084891.42,1095502.20670313,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0288768265878644
"138",14,2010,45,0.214221773597385,0.00497035911624526,0.0705007738698325,0.83850473818187,0.0882100464858243,0.297001761755422,200886.919609831,4370829502.11164,66112.2492592079,786310,77570063761.1343,278514.02794318,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0280336282450515
"139",14,2011,40,0.188023512376379,0.00502653407187758,0.0708980540768051,0.66789815719015,0.060062886550068,0.245077307293164,176319.444943541,4420228579.24372,66484.7996104653,626323,52818041991.5694,229821.761353379,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0246052544462389
"140",14,2012,43,0.348197335856076,0.00995042337215756,0.0997518088665943,1.41598918776088,0.159902573827095,0.399878198739435,326522.785437953,8750193500.38074,93542.4689666717,1327847,140614967812.431,374986.623511335,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0455660248974136
"141",14,2013,42,0.153063133396222,0.00173090460090821,0.0416041416316719,0.618922857336878,0.0129618671384456,0.113850196040436,143535.275884631,1522121182.40373,39014.3714854376,580396,11398393952.2598,106763.261247771,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0200302467279394
"142",14,2014,42,0.4836956972658,0.201877860271489,0.449308201874269,2.46591089659603,5.00504595999187,2.2371960039281,453586.659378877,177527153845.649,421339.713112411,2312413,4401332384586.93,2097935.26701539,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0632976990768687
"143",14,2015,42,0.573909890418845,0.128345599533321,0.358253540852454,3.65945074411787,5.46018702527196,2.33670430848063,538185.209112025,112864426852.565,335953.012864248,3431658,4801573886100.71,2191249.38929842,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0751033671507073
"144",14,2016,40,0.394890867036404,0.00656317391461053,0.0810134181145971,1.81344557394791,0.321140408545734,0.566692516754663,370309.742697261,5771517410.02163,75970.503552508,1700562,282404136031.972,531417.101749626,"Sharks","SCYLIORHINUS RETIFER",0.199,0.051676463965191
"145",14,2018,42,0.300143534073161,0.0115112072540988,0.107290294314531,1.22903282924521,0.20895124157403,0.45711184799131,281460.23155464,10122714092.5673,100611.69958095,1152528,183747336925.737,428657.598702901,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0392775772185355
"146",14,2019,43,0.318721600775908,0.0170899461433593,0.130728520772474,1.3004774584232,0.323417767521379,0.568698309757801,298881.852753777,15028540000.0075,122590.945832094,1219525,284406797723.985,533298.038365026,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0417087521953397
"147",14,2021,42,0.574298827069988,0.0802111122249765,0.283215663805829,2.41056921552119,1.96435607068269,1.4015548760868,538549.935276221,70535968832.5617,265586.085540191,2260516,1727413505863.13,1314311.03847724,"Sharks","SCYLIORHINUS RETIFER",0.199,0.0751542644302225
"148",15,1963,33,94.4521630749752,108.609802282275,10.4216026734027,60.0638948258627,55.5968964462052,7.45633264052813,107000262.147533,139384631081164,11806126.8450396,68043465,71350400586049.9,8446916.63188704,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,14.9318112746858
"149",15,1964,32,273.114005449653,18418.5617079718,135.71500177936,125.663197929289,3742.74670533476,61.1779920014932,256113234.129965,16196896646068108,127267028.904065,117840929,3291292909830278,57369790.9167384,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,35.7404215674274
"150",15,1965,29,114.053083910965,726.450080911234,26.9527379112259,64.5810412364831,217.417250785105,14.7450754757344,106953519.775896,638824956345776,25274986.7724155,60561008,191192167763809,13827225.5989338,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,14.9252884096217
"151",15,1966,34,131.516469381279,811.288871647303,28.483133107987,99.8095778366075,541.523836082562,23.2706647108019,123329846.300406,713430408547550,26710118.0931038,93596642,476204697384996,21822114.8696682,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,17.2105932502721
"152",15,1967,43,128.156676016735,692.663401710217,26.3184992298234,138.420828725078,1179.53668706656,34.3443836320666,120179192.992879,609113659681614,24680228.1124307,129804424,1037259809618786,32206518.123181,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,16.7709217986724
"153",15,1968,40,75.4384998308842,177.844373934002,13.3358304553561,48.2949715445675,65.0320062903599,8.06424244987462,70742612.1842084,156392610311531,12505703.111442,45288711,57187781612476.3,7562260.35074675,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,9.87208174085064
"154",15,1969,38,320.317310367063,25402.6430645427,159.382066320345,153.654978801339,4353.7421099723,65.9828925553609,300378232.785441,22338551227660676,149460868.5498,144090280,3828589446717494,61875596.5362557,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,41.9175709755892
"155",15,1970,42,47.5725245800126,250.106670705288,15.8147611649778,29.6737517480041,40.4227951679526,6.35789235265529,44611235.1721205,219938557642774,14830325.6081171,27826623,35546957784284.3,5962126.95137266,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,6.22546647037435
"156",15,1971,46,10.69196640716,19.0891377603192,4.36911178162327,11.7571214962924,18.4247814628855,4.29240975011538,10026414.028963,16786587154230.8,4097143.78002906,11025265,16202366168015.5,4025216.28835216,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,1.39917902103748
"157",15,1972,44,22.6662309697021,188.799103995604,13.740418625195,13.5766999578042,33.5155190240712,5.78925893565586,21255305.8552588,166025970038884,12885106.520277,12731579,29472844094946.8,5428889.76632855,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,2.96616297237517
"158",15,1973,40,2.00819448764724,1.70253453580853,1.30481206915346,4.16611817022662,3.27365168111326,1.80932354240839,1883188.61255951,1497173142510.75,1223590.2674142,3906786,2878780589652.1,1696696.96459094,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.2627976454731
"159",15,1974,37,10.3547318515295,60.4838720423656,7.77713777956683,6.066478856122,22.8516181700763,4.78033661681646,9710171.61378299,53188247798968.9,7293027.34116422,5688853,20095233469611.4,4482770.73578511,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,1.35504761457411
"160",15,1975,40,52.3558037837694,303.017676836503,17.4074029319857,22.8155973168658,35.9737406421459,5.99781132098584,49096765.3250097,266467386078702,16323828.7812235,21395374,31634552599246.2,5624460.2051438,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,6.85141904624285
"161",15,1976,42,0.05410150853824,0.00339197217790402,0.0582406402600797,0.0235223950166261,0.000641204570492254,0.0253220175043825,50733.8036371512,2982829151.53312,54615.2831314928,22058,563861843.390004,23745.7752745621,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.00707986659053601
"162",15,1977,37,34.7904289232209,250.055065805594,15.8131295386332,16.7628972989429,36.8276952372129,6.06858263824535,32624798.03489,219893177376929,14828795.5470743,15719442,32385502349614,5690826.15703678,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,4.55276760406471
"163",15,1978,52,10.5635980041552,29.2479838493912,5.40814051679422,23.9257231865023,514.186382035804,22.675678204539,9906036.28854091,25720063218042.9,5071495.16592917,22436397,452164713982256,21264165.0196347,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,1.38238039208479
"164",15,1979,51,54.297483285338,636.624215652859,25.2314132710171,17.9699211831806,68.9289814934307,8.30234795063606,50917579.3692103,559833975464579,23660810.9637979,16851331,60614699826677,7785544.28583365,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,7.10551236460139
"165",15,1980,36,1.05690988825022,0.606529325722443,0.778799926632279,0.269689784108464,0.0281437472394362,0.167760982470407,991119.474880261,533369160811.502,730321.27232575,252902,24749020716.0377,157318.214825994,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.138310025158373
"166",15,1981,37,122.467577420165,16312.297317513,127.719604280287,32.6463714767108,1146.46171364754,33.8594405394941,114844228.795591,14344691941789310,119769328.051005,30614204,1008174372083913,31751761.7162247,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,16.0264312997494
"167",15,1982,37,7.14732979541274,38.7306173809367,6.22339275483531,4.31087011034161,4.70012508504898,2.16797718739127,6702423.57686071,34058892149321.8,5835999.67009267,4042528,4133191366032.74,2033025.17594661,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.935318492908912
"168",15,1983,37,0.154065711128171,0.0117572378752813,0.108430797632782,0.886579360322185,0.396238172451702,0.629474520891594,144475.445265448,10339068257.7971,101681.208970965,831392,348443533658.19,590291.058426426,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.0201614467033305
"169",15,1984,35,75.6455547197029,6592.50399519363,81.1942362190422,37.8557883971098,1641.58399471469,40.5164657233907,70936778.3425146,5797309667384466,76140066.1109804,35499345,1443574515741126,37994401.1104416,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,9.89917749158592
"170",15,1985,34,33.6015954220212,708.076296869729,26.6097030586538,14.8403745519398,141.837851107587,11.9095697280627,31509966.9139703,622667436239924,24953305.1165557,13916593,124729229747384,11168224.1089344,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,4.3971937057712
"171",15,1986,38,0.000952431109294266,5.90304370110027e-06,0.0024296180154708,0.00952431109294266,0.000590304370110026,0.024296180154708,893.144279751379,5191012.75332279,2278.37941382088,8931,519101275.332278,22783.7941382088,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.000124637655634195
"172",15,1987,32,6.47544823171044,61.1343404530486,7.81884521224513,5.29590561701226,41.7562652850463,6.46190879578521,5933649.20799725,51332131127227.9,7164644.5220421,4852799,35061114082705.8,5921242.613059,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.828036570806168
"173",15,1988,31,54.5499046015232,1093.45173116827,33.0673816799617,32.8567051108321,367.558259371823,19.1718089749461,50179869.2852611,925274678057377,30418327.9957557,30224529,311026395051047,17635940.4356855,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,7.00256544159505
"174",15,1989,33,0.507179779343198,0.0878290384460722,0.296359643754126,0.546837429592421,0.0559310812093644,0.236497528970948,475608.906833795,77235013286.5625,277911.880434361,512798,49184619082.3264,221776.056151981,"SpinyDogfish","SQUALUS ACANTHIAS",0.199,0.0663708882096941
