"","doy","t","temp","seas","thresh","threshCriterion","durationCriterion","event","event_no"
"356",357,1993-12-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"357",358,1993-12-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"358",359,1993-12-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"359",360,1993-12-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"360",361,1993-12-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"361",362,1993-12-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"362",363,1993-12-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"363",364,1993-12-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"364",365,1993-12-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"365",366,1993-12-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"366",1,1994-01-01,8.59569303000846,NA,NA,FALSE,FALSE,FALSE,NA
"367",2,1994-01-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"368",3,1994-01-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"369",4,1994-01-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"370",5,1994-01-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"371",6,1994-01-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"372",7,1994-01-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"373",8,1994-01-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"374",9,1994-01-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"375",10,1994-01-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"376",11,1994-01-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"377",12,1994-01-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"378",13,1994-01-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"379",14,1994-01-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"380",15,1994-01-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"381",16,1994-01-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"382",17,1994-01-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"383",18,1994-01-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"384",19,1994-01-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"385",20,1994-01-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"386",21,1994-01-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"387",22,1994-01-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"388",23,1994-01-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"389",24,1994-01-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"390",25,1994-01-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"391",26,1994-01-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"392",27,1994-01-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"393",28,1994-01-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"394",29,1994-01-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"395",30,1994-01-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"396",31,1994-01-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"397",32,1994-02-01,6.46736866199389,NA,NA,FALSE,FALSE,FALSE,NA
"398",33,1994-02-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"399",34,1994-02-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"400",35,1994-02-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"401",36,1994-02-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"402",37,1994-02-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"403",38,1994-02-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"404",39,1994-02-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"405",40,1994-02-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"406",41,1994-02-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"407",42,1994-02-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"408",43,1994-02-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"409",44,1994-02-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"410",45,1994-02-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"411",46,1994-02-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"412",47,1994-02-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"413",48,1994-02-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"414",49,1994-02-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"415",50,1994-02-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"416",51,1994-02-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"417",52,1994-02-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"418",53,1994-02-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"419",54,1994-02-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"420",55,1994-02-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"421",56,1994-02-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"422",57,1994-02-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"423",58,1994-02-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"424",59,1994-02-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"425",61,1994-03-01,6.38576923892266,NA,NA,FALSE,FALSE,FALSE,NA
"426",62,1994-03-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"427",63,1994-03-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"428",64,1994-03-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"429",65,1994-03-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"430",66,1994-03-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"431",67,1994-03-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"432",68,1994-03-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"433",69,1994-03-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"434",70,1994-03-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"435",71,1994-03-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"436",72,1994-03-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"437",73,1994-03-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"438",74,1994-03-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"439",75,1994-03-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"440",76,1994-03-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"441",77,1994-03-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"442",78,1994-03-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"443",79,1994-03-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"444",80,1994-03-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"445",81,1994-03-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"446",82,1994-03-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"447",83,1994-03-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"448",84,1994-03-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"449",85,1994-03-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"450",86,1994-03-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"451",87,1994-03-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"452",88,1994-03-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"453",89,1994-03-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"454",90,1994-03-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"455",91,1994-03-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"456",92,1994-04-01,6.51340880481209,NA,NA,FALSE,FALSE,FALSE,NA
"457",93,1994-04-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"458",94,1994-04-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"459",95,1994-04-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"460",96,1994-04-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"461",97,1994-04-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"462",98,1994-04-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"463",99,1994-04-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"464",100,1994-04-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"465",101,1994-04-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"466",102,1994-04-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"467",103,1994-04-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"468",104,1994-04-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"469",105,1994-04-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"470",106,1994-04-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"471",107,1994-04-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"472",108,1994-04-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"473",109,1994-04-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"474",110,1994-04-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"475",111,1994-04-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"476",112,1994-04-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"477",113,1994-04-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"478",114,1994-04-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"479",115,1994-04-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"480",116,1994-04-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"481",117,1994-04-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"482",118,1994-04-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"483",119,1994-04-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"484",120,1994-04-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"485",121,1994-04-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"486",122,1994-05-01,6.78586017394938,NA,NA,FALSE,FALSE,FALSE,NA
"487",123,1994-05-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"488",124,1994-05-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"489",125,1994-05-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"490",126,1994-05-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"491",127,1994-05-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"492",128,1994-05-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"493",129,1994-05-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"494",130,1994-05-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"495",131,1994-05-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"496",132,1994-05-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"497",133,1994-05-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"498",134,1994-05-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"499",135,1994-05-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"500",136,1994-05-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"501",137,1994-05-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"502",138,1994-05-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"503",139,1994-05-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"504",140,1994-05-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"505",141,1994-05-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"506",142,1994-05-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"507",143,1994-05-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"508",144,1994-05-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"509",145,1994-05-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"510",146,1994-05-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"511",147,1994-05-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"512",148,1994-05-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"513",149,1994-05-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"514",150,1994-05-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"515",151,1994-05-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"516",152,1994-05-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"517",153,1994-06-01,7.04266228290593,NA,NA,FALSE,FALSE,FALSE,NA
"518",154,1994-06-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"519",155,1994-06-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"520",156,1994-06-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"521",157,1994-06-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"522",158,1994-06-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"523",159,1994-06-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"524",160,1994-06-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"525",161,1994-06-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"526",162,1994-06-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"527",163,1994-06-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"528",164,1994-06-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"529",165,1994-06-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"530",166,1994-06-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"531",167,1994-06-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"532",168,1994-06-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"533",169,1994-06-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"534",170,1994-06-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"535",171,1994-06-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"536",172,1994-06-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"537",173,1994-06-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"538",174,1994-06-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"539",175,1994-06-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"540",176,1994-06-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"541",177,1994-06-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"542",178,1994-06-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"543",179,1994-06-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"544",180,1994-06-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"545",181,1994-06-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"546",182,1994-06-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"547",183,1994-07-01,7.4564519615435,NA,NA,FALSE,FALSE,FALSE,NA
"548",184,1994-07-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"549",185,1994-07-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"550",186,1994-07-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"551",187,1994-07-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"552",188,1994-07-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"553",189,1994-07-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"554",190,1994-07-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"555",191,1994-07-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"556",192,1994-07-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"557",193,1994-07-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"558",194,1994-07-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"559",195,1994-07-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"560",196,1994-07-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"561",197,1994-07-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"562",198,1994-07-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"563",199,1994-07-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"564",200,1994-07-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"565",201,1994-07-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"566",202,1994-07-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"567",203,1994-07-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"568",204,1994-07-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"569",205,1994-07-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"570",206,1994-07-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"571",207,1994-07-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"572",208,1994-07-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"573",209,1994-07-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"574",210,1994-07-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"575",211,1994-07-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"576",212,1994-07-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"577",213,1994-07-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"578",214,1994-08-01,8.34372551303084,NA,NA,FALSE,FALSE,FALSE,NA
"579",215,1994-08-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"580",216,1994-08-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"581",217,1994-08-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"582",218,1994-08-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"583",219,1994-08-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"584",220,1994-08-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"585",221,1994-08-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"586",222,1994-08-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"587",223,1994-08-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"588",224,1994-08-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"589",225,1994-08-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"590",226,1994-08-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"591",227,1994-08-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"592",228,1994-08-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"593",229,1994-08-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"594",230,1994-08-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"595",231,1994-08-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"596",232,1994-08-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"597",233,1994-08-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"598",234,1994-08-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"599",235,1994-08-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"600",236,1994-08-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"601",237,1994-08-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"602",238,1994-08-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"603",239,1994-08-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"604",240,1994-08-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"605",241,1994-08-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"606",242,1994-08-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"607",243,1994-08-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"608",244,1994-08-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"609",245,1994-09-01,9.93308147969768,NA,NA,FALSE,FALSE,FALSE,NA
"610",246,1994-09-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"611",247,1994-09-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"612",248,1994-09-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"613",249,1994-09-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"614",250,1994-09-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"615",251,1994-09-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"616",252,1994-09-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"617",253,1994-09-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"618",254,1994-09-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"619",255,1994-09-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"620",256,1994-09-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"621",257,1994-09-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"622",258,1994-09-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"623",259,1994-09-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"624",260,1994-09-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"625",261,1994-09-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"626",262,1994-09-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"627",263,1994-09-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"628",264,1994-09-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"629",265,1994-09-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"630",266,1994-09-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"631",267,1994-09-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"632",268,1994-09-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"633",269,1994-09-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"634",270,1994-09-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"635",271,1994-09-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"636",272,1994-09-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"637",273,1994-09-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"638",274,1994-09-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"639",275,1994-10-01,11.153159390499,NA,NA,FALSE,FALSE,FALSE,NA
"640",276,1994-10-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"641",277,1994-10-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"642",278,1994-10-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"643",279,1994-10-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"644",280,1994-10-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"645",281,1994-10-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"646",282,1994-10-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"647",283,1994-10-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"648",284,1994-10-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"649",285,1994-10-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"650",286,1994-10-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"651",287,1994-10-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"652",288,1994-10-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"653",289,1994-10-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"654",290,1994-10-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"655",291,1994-10-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"656",292,1994-10-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"657",293,1994-10-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"658",294,1994-10-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"659",295,1994-10-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"660",296,1994-10-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"661",297,1994-10-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"662",298,1994-10-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"663",299,1994-10-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"664",300,1994-10-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"665",301,1994-10-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"666",302,1994-10-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"667",303,1994-10-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"668",304,1994-10-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"669",305,1994-10-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"670",306,1994-11-01,11.7345224753386,NA,NA,FALSE,FALSE,FALSE,NA
"671",307,1994-11-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"672",308,1994-11-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"673",309,1994-11-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"674",310,1994-11-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"675",311,1994-11-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"676",312,1994-11-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"677",313,1994-11-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"678",314,1994-11-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"679",315,1994-11-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"680",316,1994-11-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"681",317,1994-11-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"682",318,1994-11-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"683",319,1994-11-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"684",320,1994-11-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"685",321,1994-11-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"686",322,1994-11-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"687",323,1994-11-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"688",324,1994-11-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"689",325,1994-11-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"690",326,1994-11-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"691",327,1994-11-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"692",328,1994-11-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"693",329,1994-11-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"694",330,1994-11-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"695",331,1994-11-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"696",332,1994-11-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"697",333,1994-11-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"698",334,1994-11-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"699",335,1994-11-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"700",336,1994-12-01,10.7638261921522,NA,NA,FALSE,FALSE,FALSE,NA
"701",337,1994-12-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"702",338,1994-12-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"703",339,1994-12-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"704",340,1994-12-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"705",341,1994-12-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"706",342,1994-12-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"707",343,1994-12-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"708",344,1994-12-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"709",345,1994-12-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"710",346,1994-12-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"711",347,1994-12-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
