"","doy","t","temp","seas","thresh"
"471",107,1983-04-16,8.46716216216216,8.2355,9.4102
"472",108,1983-04-17,8.66648648648649,8.3366,9.514
"473",109,1983-04-18,8.68297297297297,8.4402,9.6191
"474",110,1983-04-19,8.7177027027027,8.5466,9.7265
"475",111,1983-04-20,8.58675675675676,8.6556,9.8375
"476",112,1983-04-21,8.62,8.7673,9.9529
"477",113,1983-04-22,9.01810810810811,8.8814,10.0703
"478",114,1983-04-23,8.94243243243243,8.998,10.1879
"479",115,1983-04-24,9.27702702702703,9.1172,10.3108
"480",116,1983-04-25,9.8145945945946,9.2386,10.4352
"481",117,1983-04-26,9.41851351351351,9.3624,10.5632
"482",118,1983-04-27,9.69364864864865,9.488,10.6967
"483",119,1983-04-28,10.1364864864865,9.6153,10.8381
"484",120,1983-04-29,10.3267567567568,9.7438,10.981
"485",121,1983-04-30,10.5113513513514,9.8731,11.123
"486",122,1983-05-01,10.562972972973,10.0032,11.2632
"487",123,1983-05-02,10.5664864864865,10.1341,11.4026
"488",124,1983-05-03,10.5467567567568,10.266,11.5435
"489",125,1983-05-04,11.3394594594595,10.3994,11.6836
"490",126,1983-05-05,11.7424324324324,10.5342,11.8249
"491",127,1983-05-06,11.6039189189189,10.6701,11.9639
"492",128,1983-05-07,11.5743243243243,10.807,12.1081
"493",129,1983-05-08,11.6544594594595,10.9453,12.2566
"494",130,1983-05-09,11.3122972972973,11.0852,12.4077
"495",131,1983-05-10,11.2860810810811,11.2275,12.5609
"496",132,1983-05-11,11.5039189189189,11.373,12.7202
"497",133,1983-05-12,11.6827027027027,11.5214,12.8875
"498",134,1983-05-13,11.7663513513514,11.6727,13.06
"499",135,1983-05-14,12.1531081081081,11.8263,13.2432
"500",136,1983-05-15,12.4962162162162,11.9809,13.4284
"501",137,1983-05-16,11.7683783783784,12.1361,13.6155
"502",138,1983-05-17,11.6291891891892,12.2922,13.8019
"503",139,1983-05-18,11.5877027027027,12.4493,13.9849
"504",140,1983-05-19,11.5827027027027,12.6074,14.1689
"505",141,1983-05-20,11.8008108108108,12.7666,14.3547
"506",142,1983-05-21,12.0306756756757,12.9267,14.5382
"507",143,1983-05-22,13.6013513513514,13.0875,14.7201
"508",144,1983-05-23,14.2537837837838,13.2492,14.902
"509",145,1983-05-24,13.8067567567568,13.4114,15.0861
"510",146,1983-05-25,13.247027027027,13.5746,15.2666
"511",147,1983-05-26,13.232972972973,13.7393,15.4558
"512",148,1983-05-27,12.8628378378378,13.9058,15.6479
"513",149,1983-05-28,12.6664864864865,14.0745,15.8384
"514",150,1983-05-29,12.68,14.2451,16.0238
"515",151,1983-05-30,14.3354054054054,14.418,16.208
"516",152,1983-05-31,14.5872972972973,14.5931,16.3904
"517",153,1983-06-01,14.6847297297297,14.7699,16.5737
"518",154,1983-06-02,14.7172972972973,14.948,16.7566
"519",155,1983-06-03,14.8735135135135,15.1272,16.9412
"520",156,1983-06-04,15.1139189189189,15.3075,17.126
"521",157,1983-06-05,15.4058108108108,15.4892,17.3115
"522",158,1983-06-06,15.9418918918919,15.6721,17.4993
"523",159,1983-06-07,16.2691891891892,15.8562,17.688
"524",160,1983-06-08,15.7760810810811,16.0412,17.8769
"525",161,1983-06-09,15.6598648648649,16.2266,18.0719
"526",162,1983-06-10,15.3232432432432,16.4114,18.2654
"527",163,1983-06-11,15.4639189189189,16.5952,18.4526
"528",164,1983-06-12,16.7245945945946,16.7777,18.6326
"529",165,1983-06-13,17.4275675675676,16.9589,18.8057
"530",166,1983-06-14,18.332027027027,17.1393,18.9687
"531",167,1983-06-15,18.7218918918919,17.3189,19.1288
"532",168,1983-06-16,17.7663513513514,17.4977,19.2874
"533",169,1983-06-17,17.2336486486486,17.6755,19.4496
"534",170,1983-06-18,17.295,17.852,19.6142
"535",171,1983-06-19,17.3135135135135,18.0276,19.7782
"536",172,1983-06-20,17.345,18.2024,19.9399
"537",173,1983-06-21,18.3344594594595,18.3767,20.1008
"538",174,1983-06-22,18.3098648648649,18.5502,20.2629
"539",175,1983-06-23,18.6027027027027,18.7225,20.423
"540",176,1983-06-24,19.1082432432432,18.894,20.5845
"541",177,1983-06-25,18.78,19.0644,20.7446
"542",178,1983-06-26,18.6224324324324,19.2331,20.8997
"543",179,1983-06-27,18.7816216216216,19.3993,21.0512
"544",180,1983-06-28,18.7162162162162,19.5635,21.2015
"545",181,1983-06-29,18.0972972972973,19.7258,21.3502
"546",182,1983-06-30,18.0948648648649,19.8852,21.4969
"547",183,1983-07-01,18.9667567567568,20.0412,21.6446
"548",184,1983-07-02,20.6589189189189,20.1938,21.7904
"549",185,1983-07-03,20.8243243243243,20.3433,21.9355
"550",186,1983-07-04,21.3094594594595,20.4897,22.076
"551",187,1983-07-05,21.5031081081081,20.6316,22.2143
"552",188,1983-07-06,21.2018918918919,20.7683,22.3458
"553",189,1983-07-07,20.4566216216216,20.8999,22.4716
"554",190,1983-07-08,20.3766216216216,21.0263,22.5902
"555",191,1983-07-09,20.5197297297297,21.1471,22.699
"556",192,1983-07-10,20.502972972973,21.2624,22.796
"557",193,1983-07-11,20.3391891891892,21.3731,22.8911
"558",194,1983-07-12,20.3831081081081,21.4791,22.9829
"559",195,1983-07-13,21.9048648648649,21.5809,23.0736
"560",196,1983-07-14,22.0439189189189,21.6788,23.1646
"561",197,1983-07-15,21.9089189189189,21.7733,23.2536
"562",198,1983-07-16,22.0345945945946,21.865,23.3404
"563",199,1983-07-17,22.1063513513513,21.9541,23.426
"564",200,1983-07-18,22.0921621621622,22.0407,23.5043
"565",201,1983-07-19,22.0031081081081,22.1249,23.5815
"566",202,1983-07-20,22.0425675675676,22.2059,23.6565
"567",203,1983-07-21,21.5468918918919,22.2834,23.7291
"568",204,1983-07-22,21.1455405405405,22.3571,23.7982
"569",205,1983-07-23,20.9614864864865,22.4272,23.8621
"570",206,1983-07-24,20.595,22.4938,23.9226
"571",207,1983-07-25,20.2435135135135,22.5561,23.9755
"572",208,1983-07-26,20.3254054054054,22.614,24.0255
"573",209,1983-07-27,20.1881081081081,22.6676,24.0688
"574",210,1983-07-28,21.4116216216216,22.7176,24.1085
"575",211,1983-07-29,21.6798648648649,22.7638,24.145
"576",212,1983-07-30,21.675,22.8058,24.1784
"577",213,1983-07-31,21.8236486486486,22.8442,24.2094
"578",214,1983-08-01,21.927972972973,22.8792,24.2381
"579",215,1983-08-02,21.6775675675676,22.9109,24.2642
"580",216,1983-08-03,21.5397297297297,22.939,24.2866
"581",217,1983-08-04,21.9583783783784,22.9629,24.3071
"582",218,1983-08-05,22.3282432432432,22.9831,24.3261
"583",219,1983-08-06,22.7128378378378,23.0003,24.3447
"584",220,1983-08-07,24.0360810810811,23.0146,24.3589
"585",221,1983-08-08,24.0197297297297,23.0253,24.3711
"586",222,1983-08-09,23.8760810810811,23.0322,24.3805
"587",223,1983-08-10,23.482972972973,23.0356,24.3847
"588",224,1983-08-11,23.3967567567568,23.0355,24.3829
"589",225,1983-08-12,23.0841891891892,23.0319,24.3766
"590",226,1983-08-13,23.2133783783784,23.0245,24.3652
"591",227,1983-08-14,22.3644594594595,23.0131,24.3476
"592",228,1983-08-15,21.9648648648649,22.998,24.3265
"593",229,1983-08-16,21.8231081081081,22.9788,24.3033
"594",230,1983-08-17,21.9633783783784,22.9553,24.2763
"595",231,1983-08-18,22.4940540540541,22.9274,24.2454
"596",232,1983-08-19,23.2759459459459,22.8958,24.2108
"597",233,1983-08-20,23.1986486486486,22.8613,24.1715
"598",234,1983-08-21,23.0301351351351,22.8237,24.1291
"599",235,1983-08-22,22.7782432432432,22.7831,24.0854
"600",236,1983-08-23,22.2160810810811,22.7397,24.0362
"601",237,1983-08-24,22.035,22.6938,23.9852
"602",238,1983-08-25,21.6895945945946,22.6461,23.932
"603",239,1983-08-26,21.6666216216216,22.5965,23.8774
"604",240,1983-08-27,21.467027027027,22.545,23.8217
"605",241,1983-08-28,21.5305405405405,22.4908,23.763
"606",242,1983-08-29,21.287972972973,22.4338,23.7022
"607",243,1983-08-30,21.0335135135135,22.3741,23.6391
"608",244,1983-08-31,21.4275675675676,22.3122,23.575
"609",245,1983-09-01,21.4206756756757,22.2481,23.5093
"610",246,1983-09-02,21.3232432432432,22.1819,23.4414
"611",247,1983-09-03,21.5867567567568,22.1135,23.3709
"612",248,1983-09-04,22.3239189189189,22.0431,23.292
"613",249,1983-09-05,22.6898648648649,21.9708,23.2087
"614",250,1983-09-06,23.2022972972973,21.8965,23.1234
"615",251,1983-09-07,23.0805405405405,21.8208,23.0376
"616",252,1983-09-08,22.7010810810811,21.7447,22.9506
"617",253,1983-09-09,22.5121621621622,21.6683,22.8636
"618",254,1983-09-10,22.2933783783784,21.5912,22.7794
"619",255,1983-09-11,22.4731081081081,21.5127,22.6947
"620",256,1983-09-12,22.4217567567568,21.4324,22.6098
"621",257,1983-09-13,22.1514864864865,21.3505,22.5255
"622",258,1983-09-14,21.9387837837838,21.267,22.4399
"623",259,1983-09-15,21.8927027027027,21.1813,22.3524
"624",260,1983-09-16,20.5685135135135,21.0937,22.2631
"625",261,1983-09-17,20.2702702702703,21.004,22.172
"626",262,1983-09-18,20.3551351351351,20.9125,22.0803
"627",263,1983-09-19,20.7436486486486,20.8184,21.9843
"628",264,1983-09-20,20.8287837837838,20.7215,21.8887
"629",265,1983-09-21,21.0564864864865,20.6222,21.7902
"630",266,1983-09-22,21.1759459459459,20.5208,21.6915
"631",267,1983-09-23,21.0874324324324,20.4174,21.5929
"632",268,1983-09-24,20.7178378378378,20.312,21.4923
"633",269,1983-09-25,20.3251351351351,20.2045,21.3918
"634",270,1983-09-26,20.335,20.0951,21.2913
"635",271,1983-09-27,20.2986486486486,19.984,21.188
"636",272,1983-09-28,20.2545945945946,19.871,21.0844
"637",273,1983-09-29,19.9433783783784,19.7565,20.9805
"638",274,1983-09-30,20.0708108108108,19.6402,20.8759
"639",275,1983-10-01,20.1135135135135,19.5223,20.7708
"640",276,1983-10-02,19.1071621621622,19.4029,20.6598
"641",277,1983-10-03,19.0321621621622,19.2818,20.5454
"642",278,1983-10-04,19.1495945945946,19.1593,20.4278
"643",279,1983-10-05,19.3012162162162,19.0356,20.3151
"644",280,1983-10-06,19.5172972972973,18.9108,20.2021
"645",281,1983-10-07,19.5047297297297,18.7853,20.0856
"646",282,1983-10-08,19.4558108108108,18.6588,19.9705
"647",283,1983-10-09,19.2828378378378,18.5313,19.8531
"648",284,1983-10-10,18.8309459459459,18.4028,19.7354
"649",285,1983-10-11,18.6325675675676,18.2736,19.6143
"650",286,1983-10-12,19.3712162162162,18.1439,19.4934
"651",287,1983-10-13,19.492972972973,18.0142,19.3716
"652",288,1983-10-14,18.8666216216216,17.8846,19.2477
"653",289,1983-10-15,18.7287837837838,17.7552,19.1255
"654",290,1983-10-16,18.5668918918919,17.6262,19.0049
"655",291,1983-10-17,18.397972972973,17.4974,18.8863
"656",292,1983-10-18,18.3256756756757,17.3691,18.7616
"657",293,1983-10-19,18.2447297297297,17.2411,18.6358
"658",294,1983-10-20,17.8832432432432,17.1136,18.5129
"659",295,1983-10-21,17.7132432432432,16.9867,18.392
"660",296,1983-10-22,17.5767567567568,16.8604,18.2732
"661",297,1983-10-23,17.0897297297297,16.7347,18.1541
"662",298,1983-10-24,16.7560810810811,16.6093,18.0344
"663",299,1983-10-25,16.4095945945946,16.4844,17.9164
"664",300,1983-10-26,16.1168918918919,16.3603,17.7972
"665",301,1983-10-27,16.172972972973,16.2367,17.676
"666",302,1983-10-28,16.4187837837838,16.114,17.555
"667",303,1983-10-29,16.2091891891892,15.9921,17.4349
"668",304,1983-10-30,15.7695945945946,15.871,17.3141
"669",305,1983-10-31,15.6837837837838,15.7508,17.1894
"670",306,1983-11-01,15.802027027027,15.6318,17.0643
"671",307,1983-11-02,15.6654054054054,15.5139,16.9423
"672",308,1983-11-03,15.0148648648649,15.3976,16.8218
"673",309,1983-11-04,14.8771621621622,15.2832,16.703
"674",310,1983-11-05,14.6590540540541,15.1706,16.5854
"675",311,1983-11-06,14.4647297297297,15.0597,16.4704
"676",312,1983-11-07,14.7154054054054,14.9501,16.3581
"677",313,1983-11-08,14.8177027027027,14.8418,16.2466
"678",314,1983-11-09,15.0382432432432,14.7347,16.1381
"679",315,1983-11-10,14.997027027027,14.6291,16.0299
"680",316,1983-11-11,14.8712162162162,14.5251,15.9243
"681",317,1983-11-12,14.6604054054054,14.4226,15.8186
"682",318,1983-11-13,14.3948648648649,14.3216,15.7146
"683",319,1983-11-14,14.1341891891892,14.2219,15.6127
"684",320,1983-11-15,13.9854054054054,14.1229,15.5101
"685",321,1983-11-16,14.0736486486486,14.0244,15.4081
"686",322,1983-11-17,14.0401351351351,13.9267,15.3038
"687",323,1983-11-18,13.9733783783784,13.8296,15.2081
"688",324,1983-11-19,13.6037837837838,13.7332,15.1161
"689",325,1983-11-20,13.0331081081081,13.6376,15.0259
"690",326,1983-11-21,13.6774324324324,13.5426,14.9349
"691",327,1983-11-22,13.8894594594595,13.4482,14.846
"692",328,1983-11-23,13.6785135135135,13.3544,14.7583
"693",329,1983-11-24,13.5805405405405,13.2613,14.6757
"694",330,1983-11-25,13.3637837837838,13.1689,14.5929
"695",331,1983-11-26,13.3743243243243,13.0772,14.5128
"696",332,1983-11-27,13.2377027027027,12.9862,14.4357
"697",333,1983-11-28,13.1763513513514,12.896,14.3608
"698",334,1983-11-29,12.5987837837838,12.8068,14.2842
"699",335,1983-11-30,12.3782432432432,12.7187,14.2057
"700",336,1983-12-01,12.2860810810811,12.6317,14.1318
"701",337,1983-12-02,12.0718918918919,12.5457,14.0588
"702",338,1983-12-03,11.7395945945946,12.4607,13.9864
"703",339,1983-12-04,11.8435135135135,12.376,13.9132
"704",340,1983-12-05,11.927972972973,12.291,13.8421
"705",341,1983-12-06,11.9928378378378,12.206,13.7688
"706",342,1983-12-07,11.8490540540541,12.1213,13.695
"707",343,1983-12-08,11.7694594594595,12.0372,13.6235
"708",344,1983-12-09,11.7005405405405,11.9535,13.5503
"709",345,1983-12-10,11.6760810810811,11.8699,13.4759
"710",346,1983-12-11,11.5927027027027,11.7863,13.4027
"711",347,1983-12-12,11.5216216216216,11.7024,13.3291
"712",348,1983-12-13,11.4337837837838,11.618,13.2567
"713",349,1983-12-14,12.1759459459459,11.5328,13.1829
"714",350,1983-12-15,12.0660810810811,11.4471,13.1101
"715",351,1983-12-16,11.922027027027,11.3613,13.0379
"716",352,1983-12-17,11.8552702702703,11.2756,12.9643
"717",353,1983-12-18,11.9766216216216,11.1897,12.8911
"718",354,1983-12-19,11.9755405405405,11.1036,12.8117
"719",355,1983-12-20,11.4706756756757,11.0174,12.7285
"720",356,1983-12-21,11.0291891891892,10.9312,12.6427
"721",357,1983-12-22,10.9548648648649,10.8449,12.5572
"722",358,1983-12-23,10.9372972972973,10.7587,12.4684
"723",359,1983-12-24,10.9148648648649,10.6726,12.379
"724",360,1983-12-25,10.6683783783784,10.5865,12.2903
"725",361,1983-12-26,10.5905405405405,10.5004,12.2025
"726",362,1983-12-27,10.3331081081081,10.4142,12.1133
"727",363,1983-12-28,9.99986486486486,10.3279,12.0192
"728",364,1983-12-29,9.95108108108108,10.2414,11.9217
"729",365,1983-12-30,9.89783783783784,10.1545,11.8273
"730",366,1983-12-31,9.89243243243243,10.0671,11.7366
"731",1,1984-01-01,9.85945945945946,9.9792,11.6439
"732",2,1984-01-02,9.14783783783784,9.8907,11.5492
"733",3,1984-01-03,8.98945945945946,9.8017,11.4559
"734",4,1984-01-04,8.66351351351351,9.7124,11.3645
"735",5,1984-01-05,8.36189189189189,9.6234,11.2699
"736",6,1984-01-06,9.12391891891892,9.5346,11.1727
"737",7,1984-01-07,9.17472972972973,9.4459,11.0758
"738",8,1984-01-08,8.94783783783784,9.3569,10.9777
"739",9,1984-01-09,8.5922972972973,9.2676,10.8815
"740",10,1984-01-10,8.71202702702703,9.1784,10.7858
"741",11,1984-01-11,8.79,9.0892,10.6875
"742",12,1984-01-12,8.82783783783784,9.0006,10.5919
"743",13,1984-01-13,8.78378378378378,8.9133,10.4985
"744",14,1984-01-14,8.78635135135135,8.8276,10.4075
"745",15,1984-01-15,8.12621621621622,8.7434,10.3136
"746",16,1984-01-16,7.86378378378378,8.6607,10.2215
"747",17,1984-01-17,8.11513513513514,8.5793,10.1326
"748",18,1984-01-18,8.09013513513514,8.4994,10.0449
"749",19,1984-01-19,7.81837837837838,8.4214,9.9622
"750",20,1984-01-20,7.76337837837838,8.3455,9.8801
"751",21,1984-01-21,8.15148648648649,8.2715,9.7984
"752",22,1984-01-22,8.12837837837838,8.1995,9.717
"753",23,1984-01-23,8.12986486486487,8.1292,9.6372
"754",24,1984-01-24,8.07351351351351,8.0602,9.5569
"755",25,1984-01-25,8.03108108108108,7.9925,9.4738
"756",26,1984-01-26,7.9977027027027,7.9262,9.3911
"757",27,1984-01-27,8.01716216216216,7.8612,9.31
"758",28,1984-01-28,7.94121621621622,7.798,9.2314
"759",29,1984-01-29,7.91378378378378,7.7365,9.1561
"760",30,1984-01-30,7.73756756756757,7.6764,9.0792
"761",31,1984-01-31,7.77283783783784,7.6178,9.002
"762",32,1984-02-01,7.54608108108108,7.5605,8.9284
"763",33,1984-02-02,7.50878378378378,7.5047,8.857
"764",34,1984-02-03,7.55256756756757,7.4504,8.7859
"765",35,1984-02-04,7.4677027027027,7.3979,8.7153
"766",36,1984-02-05,7.24175675675676,7.347,8.6481
"767",37,1984-02-06,7.28716216216216,7.2976,8.5863
"768",38,1984-02-07,7.03837837837838,7.2496,8.5263
"769",39,1984-02-08,7.32756756756757,7.2033,8.4674
"770",40,1984-02-09,7.48351351351351,7.1588,8.4098
"771",41,1984-02-10,7.44918918918919,7.116,8.3526
"772",42,1984-02-11,7.40445945945946,7.075,8.2985
"773",43,1984-02-12,7.59324324324324,7.0358,8.2448
"774",44,1984-02-13,7.56148648648649,6.998,8.1932
"775",45,1984-02-14,7.52310810810811,6.9614,8.1422
"776",46,1984-02-15,7.38432432432432,6.9257,8.0944
"777",47,1984-02-16,7.4677027027027,6.8914,8.0485
"778",48,1984-02-17,7.58148648648649,6.8589,8.0033
"779",49,1984-02-18,7.53337837837838,6.828,7.9601
"780",50,1984-02-19,7.30189189189189,6.7984,7.9199
"781",51,1984-02-20,7.44581081081081,6.77,7.8842
"782",52,1984-02-21,7.45878378378378,6.7428,7.8513
"783",53,1984-02-22,7.28351351351351,6.7166,7.8203
"784",54,1984-02-23,7.39108108108108,6.6917,7.7931
"785",55,1984-02-24,7.66364864864865,6.6683,7.7695
"786",56,1984-02-25,7.51432432432432,6.6465,7.7498
"787",57,1984-02-26,7.5977027027027,6.6263,7.7331
"788",58,1984-02-27,7.81918918918919,6.6069,7.7176
"789",59,1984-02-28,7.86162162162162,6.5882,7.7051
"790",60,1984-02-29,7.68581081081081,6.5704,7.6941
"791",61,1984-03-01,7.52310810810811,6.5538,7.6852
"792",62,1984-03-02,7.49932432432432,6.5382,7.6777
"793",63,1984-03-03,7.11216216216216,6.5239,7.6709
"794",64,1984-03-04,6.74513513513514,6.5109,7.6653
"795",65,1984-03-05,6.56756756756757,6.4994,7.661
"796",66,1984-03-06,7.37,6.4892,7.6584
"797",67,1984-03-07,7.2427027027027,6.4807,7.6572
"798",68,1984-03-08,6.89432432432432,6.4743,7.6579
"799",69,1984-03-09,6.70527027027027,6.4706,7.6596
"800",70,1984-03-10,7.19527027027027,6.4695,7.6632
"801",71,1984-03-11,7.4972972972973,6.4707,7.6673
"802",72,1984-03-12,7.35324324324324,6.4744,7.6736
"803",73,1984-03-13,7.1022972972973,6.4805,7.6827
"804",74,1984-03-14,6.99513513513514,6.4896,7.6931
"805",75,1984-03-15,6.345,6.5015,7.7052
"806",76,1984-03-16,6.23824324324324,6.5162,7.7201
"807",77,1984-03-17,6.44337837837838,6.5336,7.7376
"808",78,1984-03-18,6.88932432432432,6.5531,7.7561
"809",79,1984-03-19,7.49851351351351,6.5745,7.7764
"810",80,1984-03-20,7.77081081081081,6.5973,7.7992
"811",81,1984-03-21,7.55121621621622,6.6219,7.8231
"812",82,1984-03-22,7.31702702702703,6.6485,7.8488
"813",83,1984-03-23,6.97432432432432,6.6769,7.8774
"814",84,1984-03-24,6.61405405405405,6.7073,7.908
"815",85,1984-03-25,6.53743243243243,6.7395,7.9384
"816",86,1984-03-26,6.62783783783784,6.7735,7.968
"817",87,1984-03-27,6.70364864864865,6.8097,7.9973
"818",88,1984-03-28,6.78054054054054,6.8483,8.0268
"819",89,1984-03-29,6.96648648648649,6.8901,8.0594
"820",90,1984-03-30,6.30972972972973,6.9354,8.0965
"821",91,1984-03-31,6.34351351351351,6.9843,8.1388
"822",92,1984-04-01,6.45878378378378,7.0372,8.1875
"823",93,1984-04-02,6.57743243243243,7.0942,8.2393
"824",94,1984-04-03,7.02310810810811,7.1552,8.296
"825",95,1984-04-04,7.26364864864865,7.22,8.3576
"826",96,1984-04-05,7.17,7.2886,8.4261
"827",97,1984-04-06,7.22797297297297,7.3608,8.498
"828",98,1984-04-07,6.88283783783784,7.4366,8.5756
"829",99,1984-04-08,6.6895945945946,7.5157,8.6567
"830",100,1984-04-09,6.69094594594595,7.5972,8.7406
"831",101,1984-04-10,7.25864864864865,7.6811,8.8298
"832",102,1984-04-11,7.31581081081081,7.7676,8.9216
"833",103,1984-04-12,7.25702702702703,7.8564,9.017
"834",104,1984-04-13,7.37189189189189,7.9474,9.113
"835",105,1984-04-14,7.52391891891892,8.041,9.2113
"836",106,1984-04-15,8.37189189189189,8.1369,9.3092
"837",107,1984-04-16,7.68148648648649,8.2355,9.4102
"838",108,1984-04-17,7.48432432432432,8.3366,9.514
"839",109,1984-04-18,7.47554054054054,8.4402,9.6191
"840",110,1984-04-19,7.36756756756757,8.5466,9.7265
"841",111,1984-04-20,7.48162162162162,8.6556,9.8375
"842",112,1984-04-21,7.6304054054054,8.7673,9.9529
"843",113,1984-04-22,7.84972972972973,8.8814,10.0703
"844",114,1984-04-23,7.79162162162162,8.998,10.1879
"845",115,1984-04-24,7.6727027027027,9.1172,10.3108
"846",116,1984-04-25,7.87,9.2386,10.4352
"847",117,1984-04-26,8.17797297297297,9.3624,10.5632
"848",118,1984-04-27,8.64837837837838,9.488,10.6967
"849",119,1984-04-28,9.09405405405405,9.6153,10.8381
"850",120,1984-04-29,9.43013513513514,9.7438,10.981
"851",121,1984-04-30,9.7522972972973,9.8731,11.123
"852",122,1984-05-01,9.49797297297297,10.0032,11.2632
"853",123,1984-05-02,9.31594594594595,10.1341,11.4026
"854",124,1984-05-03,9.22972972972973,10.266,11.5435
"855",125,1984-05-04,9.64716216216216,10.3994,11.6836
"856",126,1984-05-05,9.81189189189189,10.5342,11.8249
"857",127,1984-05-06,9.80743243243243,10.6701,11.9639
"858",128,1984-05-07,9.47851351351351,10.807,12.1081
"859",129,1984-05-08,9.58581081081081,10.9453,12.2566
"860",130,1984-05-09,10.0808108108108,11.0852,12.4077
"861",131,1984-05-10,10.212027027027,11.2275,12.5609
"862",132,1984-05-11,10.4809459459459,11.373,12.7202
"863",133,1984-05-12,10.7105405405405,11.5214,12.8875
