# ---------------------------------- WARNING ----------------------------------------,,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,,
# for any damages resulting from its use.,,,,,,,,
#,,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,,
#,,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,,
#,,,,,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,,,,,
# retrieved: 2022-09-29 12:40:46 EDT       (caww01),,,,,,,,
#,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,
#    USGS 01310740 REYNOLDS CHANNEL AT POINT LOOKOUT NY,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,
#,,,,,,,,
# Data provided for site 01310740,,,,,,,,
#            TS   parameter     statistic     Description,,,,,,,,
"#        104823       90860     00001     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius (Maximum), monitor",,,,,,,,
"#        104824       90860     00002     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius (Minimum), monitor",,,,,,,,
"#        104825       90860     00003     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius (Mean), monitor",,,,,,,,
#,,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,,
#        ,,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,,
#     4  Statistic computed from less than expected number of instantaneous values for the period,,,,,,,,
# ,,,,,,,,
agency_cd,site_no,datetime,104823_90860_00001,104823_90860_00001_cd,104824_90860_00002,104824_90860_00002_cd,104825_90860_00003,104825_90860_00003_cd
USGS,1310740,11/15/05,31.2,A,29.5,A,30.6,A
USGS,1310740,11/16/05,30.9,A,29.7,A,30.5,A
USGS,1310740,11/17/05,30.6,A,29.2,A,30,A
USGS,1310740,11/18/05,30.8,A,29.2,A,30.1,A
USGS,1310740,11/19/05,30.8,A,29.4,A,30.2,A
USGS,1310740,11/20/05,30.9,A,29.4,A,30.4,A
USGS,1310740,11/21/05,30.8,A,29.5,A,30.4,A
USGS,1310740,11/22/05,30.8,A,28.7,A,29.8,A
USGS,1310740,11/23/05,32.1,A,28.9,A,30.2,A
USGS,1310740,11/24/05,32.2,A,30.3,A,31,A
USGS,1310740,11/25/05,32.1,A,30,A,30.9,A
USGS,1310740,11/26/05,32.1,A,30.4,A,31.2,A
USGS,1310740,11/27/05,31.4,A,30.5,A,31,A
USGS,1310740,11/28/05,31,A,30.3,A,30.6,A
USGS,1310740,11/29/05,30.8,A,30.2,A,30.5,A
USGS,1310740,11/30/05,30.8,A,29.5,A,30.2,A
USGS,1310740,12/1/05,30.7,A,29.3,A,30,A
USGS,1310740,12/2/05,30.8,A,29.4,A,30.2,A
USGS,1310740,12/3/05,30.8,A,29.3,A,30.2,A
USGS,1310740,12/4/05,30.2,A,29.6,A,30,A
USGS,1310740,12/5/05,30.5,A,29.6,A,30,A
USGS,1310740,12/6/05,30.4,A,29.6,A,30.1,A
USGS,1310740,12/7/05,31.1,A,29.5,A,30.1,A
USGS,1310740,12/8/05,31.2,A,29.7,A,30.4,A
USGS,1310740,12/9/05,30.8,A,29.4,A,30.2,A
USGS,1310740,12/10/05,30.7,A,29.4,A,30.1,A
USGS,1310740,12/11/05,31,A,29.6,A,30.3,A
USGS,1310740,12/12/05,31,A,29.7,A,30.4,A
USGS,1310740,12/13/05,30.9,A,29.7,A,30.4,A
USGS,1310740,12/14/05,30.8,A,30,A,30.6,A
USGS,1310740,12/15/05,30.8,A,30.2,A,30.6,A
USGS,1310740,12/16/05,30.7,A,29.6,A,30.2,A
USGS,1310740,12/17/05,30.2,A,29.2,A,29.8,A
USGS,1310740,12/18/05,30.2,A,29,A,29.7,A
USGS,1310740,12/19/05,30.8,A,29.1,A,29.9,A
USGS,1310740,12/20/05,31.3,A,29.6,A,30.4,A
USGS,1310740,12/21/05,31.3,A,29.6,A,30.3,A
USGS,1310740,12/22/05,31.1,A,29.4,A,30.4,A
USGS,1310740,12/23/05,31,A,29.7,A,30.4,A
USGS,1310740,12/24/05,30.7,A,29.5,A,30.3,A
USGS,1310740,12/25/05,30.8,A,29.6,A,30.3,A
USGS,1310740,12/26/05,30.5,A,28.9,A,29.7,A
USGS,1310740,12/27/05,30.3,A,28.8,A,29.6,A
USGS,1310740,12/28/05,30.4,A,29,A,29.8,A
USGS,1310740,12/29/05,30.5,A,29.1,A,30,A
USGS,1310740,12/30/05,30.5,A,28.9,A,29.8,A
USGS,1310740,12/31/05,30.5,A,29.2,A,30,A
USGS,1310740,1/1/06,30.4,A,29.4,A,30,A
USGS,1310740,1/2/06,30.3,A,29.5,A,30,A
USGS,1310740,1/3/06,30.3,A,29,A,29.6,A
USGS,1310740,1/4/06,30.4,A,28.8,A,29.7,A
USGS,1310740,1/5/06,,,,,,
USGS,1310740,1/6/06,,,,,,
USGS,1310740,1/7/06,,,,,,
USGS,1310740,1/8/06,,,,,,
USGS,1310740,1/9/06,,,,,,
USGS,1310740,1/10/06,,,,,,
USGS,1310740,1/11/06,30.6,A,29,A,30,A
USGS,1310740,1/12/06,30.4,A,29,A,29.9,A
USGS,1310740,1/13/06,30.8,A,29.1,A,30.1,A
USGS,1310740,1/14/06,30.4,A,28.7,A,29.7,A
USGS,1310740,1/15/06,30.7,A,28.4,A,29.3,A
USGS,1310740,1/16/06,30.7,A,28.7,A,29.8,A
USGS,1310740,1/17/06,30.9,A,29.1,A,30.1,A
USGS,1310740,1/18/06,30.6,A,28.7,A,29.8,A
USGS,1310740,1/19/06,29.6,A,28.1,A,29,A
USGS,1310740,1/20/06,30.2,A,28.2,A,29.2,A
USGS,1310740,1/21/06,30.2,A,28.1,A,29.3,A
USGS,1310740,1/22/06,30.2,A,28,A,29.1,A
USGS,1310740,1/23/06,30.5,A,27.7,A,29.3,A
USGS,1310740,1/24/06,29.8,A,28.1,A,29.1,A
USGS,1310740,1/25/06,29.8,A,27.9,A,29,A
USGS,1310740,1/26/06,29.8,A,28.1,A,29.1,A
USGS,1310740,1/27/06,30.1,A,28.4,A,29.5,A
USGS,1310740,1/28/06,30.6,A,28.8,A,29.7,A
USGS,1310740,1/29/06,31.3,A,29,A,30.3,A
USGS,1310740,1/30/06,31.1,A,29.4,A,30.3,A
USGS,1310740,1/31/06,30.7,A,29.7,A,30.3,A
USGS,1310740,2/1/06,30.6,A,29.7,A,30.1,A
USGS,1310740,2/2/06,30.8,A,29.8,A,30.3,A
USGS,1310740,2/3/06,30.8,A,29.2,A,30.3,A
USGS,1310740,2/4/06,30.8,A,29.5,A,30.2,A
USGS,1310740,2/5/06,30.5,A,28.8,A,29.7,A
USGS,1310740,2/6/06,30.5,A,28.1,A,29.5,A
USGS,1310740,2/7/06,30,A,28.6,A,29.2,A
USGS,1310740,2/8/06,30.8,A,28.5,A,29.9,A
USGS,1310740,2/9/06,30.7,A,28.8,A,30.2,A
USGS,1310740,2/10/06,30.8,A,29.3,A,30.3,A
USGS,1310740,2/11/06,31.8,A,29.7,A,30.9,A
USGS,1310740,2/12/06,31.2,A,30.4,A,30.9,A
USGS,1310740,2/13/06,31.3,A,30.2,A,30.8,A
USGS,1310740,2/14/06,31.8,A,30,A,30.8,A
USGS,1310740,2/15/06,31.6,A,29.9,A,30.9,A
USGS,1310740,2/16/06,31.5,A,29.7,A,30.9,A
USGS,1310740,2/17/06,31.7,A,30,A,30.8,A
USGS,1310740,2/18/06,31.8,A,29.7,A,30.5,A
USGS,1310740,2/19/06,32.1,A,30.2,A,31.1,A
USGS,1310740,2/20/06,32.4,A,30.6,A,31.5,A
USGS,1310740,2/21/06,32.4,A,30.8,A,31.6,A
USGS,1310740,2/22/06,32.2,A,30.9,A,31.7,A
USGS,1310740,2/23/06,32.4,A,30.8,A,31.7,A
USGS,1310740,2/24/06,32,A,30.5,A,31.3,A
USGS,1310740,2/25/06,32.4,A,30.6,A,31.9,A
USGS,1310740,2/26/06,32.6,A,31.3,A,32.1,A
USGS,1310740,2/27/06,32.5,A,31.3,A,32,A
USGS,1310740,2/28/06,32.4,A,31.5,A,32.1,A
USGS,1310740,3/1/06,32.4,A,31.3,A,32,A
USGS,1310740,3/2/06,32.3,A,31.3,A,32,A
USGS,1310740,3/3/06,32.4,A,31,A,31.9,A
USGS,1310740,3/4/06,32.4,A,30.8,A,31.7,A
USGS,1310740,3/5/06,32.6,A,31,A,31.7,A
USGS,1310740,3/6/06,32.4,A,30.9,A,32,A
USGS,1310740,3/7/06,32.4,A,31.1,A,31.9,A
USGS,1310740,3/8/06,32.1,A,30.8,A,31.6,A
USGS,1310740,3/9/06,32.1,A,30.6,A,31.4,A
USGS,1310740,3/10/06,32.1,A,30,A,31.1,A
USGS,1310740,3/11/06,31.7,A,30.1,A,30.9,A
USGS,1310740,3/12/06,31.9,A,30.2,A,31.2,A
USGS,1310740,3/13/06,31.6,A,30.2,A,31.1,A
USGS,1310740,3/14/06,31.4,A,30.1,A,30.9,A
USGS,1310740,3/15/06,31.6,A,29.3,A,30.8,A
USGS,1310740,3/16/06,31.7,A,30,A,31.1,A
USGS,1310740,3/17/06,32,A,30.5,A,31.4,A
USGS,1310740,3/18/06,32.4,A,30.6,A,31.6,A
USGS,1310740,3/19/06,32.9,A,31.1,A,31.9,A
USGS,1310740,3/20/06,32.9,A,31.3,A,32.1,A
USGS,1310740,3/21/06,32.9,A,31.6,A,32.3,A
USGS,1310740,3/22/06,32.6,A,31.6,A,32.2,A
USGS,1310740,3/23/06,32.7,A,31.4,A,32.1,A
USGS,1310740,3/24/06,32.7,A,31.5,A,32.3,A
USGS,1310740,3/25/06,32.6,A,31.5,A,32.2,A
USGS,1310740,3/26/06,32.4,A,31.4,A,32,A
USGS,1310740,3/27/06,32.4,A,31,A,31.8,A
USGS,1310740,3/28/06,32.4,A,31.2,A,31.8,A
USGS,1310740,3/29/06,32,A,31.2,A,31.7,A
USGS,1310740,3/30/06,32.1,A,31,A,31.7,A
USGS,1310740,3/31/06,32.1,A,31.3,A,31.7,A
USGS,1310740,4/1/06,32.1,A,31,A,31.6,A
USGS,1310740,4/2/06,32.1,A,31,A,31.5,A
USGS,1310740,4/3/06,32.1,A,31.1,A,31.7,A
USGS,1310740,4/4/06,32,A,30.8,A,31.4,A
USGS,1310740,4/5/06,32,A,30.5,A,31.2,A
USGS,1310740,4/6/06,31.8,A,30.2,A,31.1,A
USGS,1310740,4/7/06,31.8,A,30.2,A,31.1,A
USGS,1310740,4/8/06,31.8,A,29.9,A,30.8,A
USGS,1310740,4/9/06,31.5,A,29.8,A,30.8,A
USGS,1310740,4/10/06,31.6,A,29.7,A,30.7,A
USGS,1310740,4/11/06,31.6,A,29.6,A,30.8,A
USGS,1310740,4/12/06,31.5,A,30,A,30.9,A
USGS,1310740,4/13/06,31.1,A,29.8,A,30.6,A
USGS,1310740,4/14/06,31.7,A,29.8,A,30.9,A
USGS,1310740,4/15/06,31.5,A,29.9,A,30.9,A
USGS,1310740,4/16/06,31.8,A,29.8,A,30.9,A
USGS,1310740,4/17/06,31.6,A,30.1,A,31,A
USGS,1310740,4/18/06,31.6,A,30.2,A,31,A
USGS,1310740,4/19/06,31.5,A,30.2,A,31,A
USGS,1310740,4/20/06,31.6,A,30.3,A,31.1,A
USGS,1310740,4/21/06,31.5,A,29.9,A,31,A
USGS,1310740,4/22/06,31.6,A,30.6,A,31.3,A
USGS,1310740,4/23/06,31.6,A,29.2,A,30.4,A
USGS,1310740,4/24/06,31,A,28.9,A,30,A
USGS,1310740,4/25/06,31,A,28.9,A,30.1,A
USGS,1310740,4/26/06,31.1,A,29.3,A,30.3,A
USGS,1310740,4/27/06,31.2,A,29.7,A,30.5,A
USGS,1310740,4/28/06,31.2,A,29.8,A,30.6,A
USGS,1310740,4/29/06,31,A,30,A,30.6,A
USGS,1310740,4/30/06,31,A,29.9,A,30.7,A
USGS,1310740,5/1/06,31.2,A,30.2,A,30.7,A
USGS,1310740,5/2/06,31.1,A,29.7,A,30.6,A
USGS,1310740,5/3/06,31,A,30.1,A,30.6,A
USGS,1310740,5/4/06,31,A,29.9,A,30.5,A
USGS,1310740,5/5/06,31,A,29.8,A,30.5,A
USGS,1310740,5/6/06,31,A,29.6,A,30.4,A
USGS,1310740,5/7/06,31,A,29.6,A,30.5,A
USGS,1310740,5/8/06,31,A,29.1,A,30.5,A
USGS,1310740,5/9/06,30.9,A,29.6,A,30.4,A
USGS,1310740,5/10/06,30.7,A,29.6,A,30.3,A
USGS,1310740,5/11/06,30.8,A,29.7,A,30.4,A
USGS,1310740,5/12/06,30.8,A,29.6,A,30.2,A
USGS,1310740,5/13/06,30.8,A,29.2,A,30.1,A
USGS,1310740,5/14/06,30.9,A,29.2,A,30.1,A
USGS,1310740,5/15/06,30.9,A,28.9,A,30,A
USGS,1310740,5/16/06,30.6,A,28.8,A,29.7,A
USGS,1310740,5/17/06,30.7,A,28.8,A,29.8,A
USGS,1310740,5/18/06,30.8,A,28.9,A,29.9,A
USGS,1310740,5/19/06,30.8,A,28.5,A,29.8,A
USGS,1310740,5/20/06,30.6,A,28.7,A,29.7,A
USGS,1310740,5/21/06,30.8,A,28.7,A,29.7,A
USGS,1310740,5/22/06,30.8,A,28.9,A,29.8,A
USGS,1310740,5/23/06,31,A,29.2,A,30.1,A
USGS,1310740,5/24/06,31.8,A,28.9,A,30.8,A
USGS,1310740,5/25/06,31.4,A,30.2,A,31,A
USGS,1310740,5/26/06,31.3,A,30.2,A,30.9,A
USGS,1310740,5/27/06,31.2,A,29.7,A,30.5,A
USGS,1310740,5/28/06,30.9,A,29.7,A,30.4,A
USGS,1310740,5/29/06,30.8,A,29.4,A,30.2,A
USGS,1310740,5/30/06,31,A,30,A,30.5,A
USGS,1310740,5/31/06,30.7,A,29.7,A,30.2,A
USGS,1310740,6/1/06,30.4,A,29.7,A,30.1,A
USGS,1310740,6/2/06,30.7,A,29.5,A,30.1,A
USGS,1310740,6/3/06,30.6,A,28.7,A,29.5,A
USGS,1310740,6/4/06,30.5,A,28.3,A,29.3,A
USGS,1310740,6/5/06,30.5,A,28,A,29.4,A
USGS,1310740,6/6/06,30.5,A,28.4,A,29.6,A
USGS,1310740,6/7/06,30.2,A,28.1,A,29.4,A
USGS,1310740,6/8/06,30.2,A,28,A,29.2,A
USGS,1310740,6/9/06,30.2,A,28.1,A,29.4,A
USGS,1310740,6/10/06,30.3,A,28.1,A,29.2,A
USGS,1310740,6/11/06,30.7,A,28.6,A,29.5,A
USGS,1310740,6/12/06,30.8,A,28.7,A,29.8,A
USGS,1310740,6/13/06,30.7,A,29.2,A,30,A
USGS,1310740,6/14/06,30.7,A,28.5,A,30.1,A
USGS,1310740,6/15/06,30.8,A,28.5,A,30.1,A
USGS,1310740,6/16/06,30.8,A,29.1,A,30.1,A
USGS,1310740,6/17/06,30.8,A,29,A,30.2,A
USGS,1310740,6/18/06,30.9,A,29.3,A,30.3,A
USGS,1310740,6/19/06,31,A,29.2,A,30.3,A
USGS,1310740,6/20/06,31,A,29.2,A,30.2,A
USGS,1310740,6/21/06,31.1,A,29.4,A,30.4,A
USGS,1310740,6/22/06,31,A,29.3,A,30.3,A
USGS,1310740,6/23/06,31,A,29.2,A,30.3,A
USGS,1310740,6/24/06,31,A,28.9,A,30.1,A
USGS,1310740,6/25/06,30.8,A,28.7,A,29.6,A
USGS,1310740,6/26/06,29.7,A,28.7,A,29.4,A
USGS,1310740,6/27/06,29.5,A,28.5,A,29.3,A
USGS,1310740,6/28/06,29.5,A,28.3,A,29.1,A
USGS,1310740,6/29/06,29.4,A,28.2,A,29,A
USGS,1310740,6/30/06,30.5,A,28.1,A,29.2,A
USGS,1310740,7/1/06,30.7,A,28.1,A,29.4,A
USGS,1310740,7/2/06,,,27.7,A,,
USGS,1310740,7/3/06,,,,,,
USGS,1310740,7/4/06,,,,,,
USGS,1310740,7/5/06,,,,,,
USGS,1310740,7/6/06,,,,,,
USGS,1310740,7/7/06,,,,,,
USGS,1310740,7/8/06,,,,,,
USGS,1310740,7/9/06,,,,,,
USGS,1310740,7/10/06,,,,,,
USGS,1310740,7/11/06,,,,,,
USGS,1310740,7/12/06,,,,,,
USGS,1310740,7/13/06,,,,,,
USGS,1310740,7/14/06,,,,,,
USGS,1310740,7/15/06,,,,,,
USGS,1310740,7/16/06,,,,,,
USGS,1310740,7/17/06,,,,,,
USGS,1310740,7/18/06,,,,,,
USGS,1310740,7/19/06,,,,,,
USGS,1310740,7/20/06,,,,,,
USGS,1310740,7/21/06,,,,,,
USGS,1310740,7/22/06,,,,,,
USGS,1310740,7/23/06,,,,,,
USGS,1310740,7/24/06,,,,,,
USGS,1310740,7/25/06,,,,,,
USGS,1310740,7/26/06,,,,,,
USGS,1310740,7/27/06,,,,,,
USGS,1310740,7/28/06,,,,,,
USGS,1310740,7/29/06,,,,,,
USGS,1310740,7/30/06,,,,,,
USGS,1310740,7/31/06,,,,,,
USGS,1310740,8/1/06,,,,,,
USGS,1310740,8/2/06,,,,,,
USGS,1310740,8/3/06,,,,,,
USGS,1310740,8/4/06,,,,,,
USGS,1310740,8/5/06,,,,,,
USGS,1310740,8/6/06,,,,,,
USGS,1310740,8/7/06,,,,,,
USGS,1310740,8/8/06,,,,,,
USGS,1310740,8/9/06,,,,,,
USGS,1310740,8/10/06,,,,,,
USGS,1310740,8/11/06,,,,,,
USGS,1310740,8/12/06,,,,,,
USGS,1310740,8/13/06,,,,,,
USGS,1310740,8/14/06,,,,,,
USGS,1310740,8/15/06,,,,,,
USGS,1310740,8/16/06,,,,,,
USGS,1310740,8/17/06,,,,,,
USGS,1310740,8/18/06,,,,,,
USGS,1310740,8/19/06,,,,,,
USGS,1310740,8/20/06,,,,,,
USGS,1310740,8/21/06,,,,,,
USGS,1310740,8/22/06,,,,,,
USGS,1310740,8/23/06,,,,,,
USGS,1310740,8/24/06,,,,,,
USGS,1310740,8/25/06,30.8,A,30.3,A,30.6,A
USGS,1310740,8/26/06,30.9,A,30.2,A,30.6,A
USGS,1310740,8/27/06,,,,,,
USGS,1310740,8/28/06,,,,,,
USGS,1310740,8/29/06,,,,,,
USGS,1310740,8/30/06,,,,,,
USGS,1310740,8/31/06,30.6,A,,,,
USGS,1310740,9/1/06,30.7,A,29.8,A,30.3,A
USGS,1310740,9/2/06,30.9,A,28.4,A,30.3,A
USGS,1310740,9/3/06,31,A,27.6,A,28.9,A
USGS,1310740,9/4/06,31,A,28.4,A,29.5,A
USGS,1310740,9/5/06,31.4,A,28.7,A,30.2,A
USGS,1310740,9/6/06,31.5,A,29.2,A,30.5,A
USGS,1310740,9/7/06,31.6,A,29.5,A,30.8,A
USGS,1310740,9/8/06,31.6,A,30,A,31,A
USGS,1310740,9/9/06,31.6,A,30.2,A,31.1,A
USGS,1310740,9/10/06,31.8,A,30.2,A,31.2,A
USGS,1310740,9/11/06,31.5,A,30.3,A,31.1,A
USGS,1310740,9/12/06,31.3,A,30.4,A,31,A
USGS,1310740,9/13/06,31,A,30.2,A,30.8,A
USGS,1310740,9/14/06,31,A,30,A,30.6,A
USGS,1310740,9/15/06,30.7,A,29.6,A,30.3,A
USGS,1310740,9/16/06,30.2,A,28.9,A,29.8,A
USGS,1310740,9/17/06,30.2,A,29,A,29.7,A
USGS,1310740,9/18/06,30.5,A,28.7,A,29.8,A
USGS,1310740,9/19/06,30.5,A,28.7,A,29.9,A
USGS,1310740,9/20/06,30.5,A,28.4,A,29.8,A
USGS,1310740,9/21/06,31,A,28.7,A,30.2,A
USGS,1310740,9/22/06,31,A,29.3,A,30.5,A
USGS,1310740,9/23/06,31.1,A,29.6,A,30.4,A
USGS,1310740,9/24/06,31,A,29.5,A,30.4,A
USGS,1310740,9/25/06,31.4,A,29.5,A,30.6,A
USGS,1310740,9/26/06,31.5,A,29.6,A,30.8,A
USGS,1310740,9/27/06,31.7,A,29.8,A,31.1,A
USGS,1310740,9/28/06,31.4,A,30.3,A,31,A
USGS,1310740,9/29/06,31,A,29.7,A,30.6,A
USGS,1310740,9/30/06,31.3,A,29.8,A,30.6,A
USGS,1310740,10/1/06,31.3,A,29.8,A,30.7,A
USGS,1310740,10/2/06,31,A,29.6,A,30.5,A
USGS,1310740,10/3/06,31.1,A,29.7,A,30.6,A
USGS,1310740,10/4/06,31.3,A,29.9,A,30.8,A
USGS,1310740,10/5/06,31.5,A,29.7,A,30.7,A
USGS,1310740,10/6/06,31.6,A,30,A,31,A
USGS,1310740,10/7/06,31.4,A,30.3,A,31.1,A
USGS,1310740,10/8/06,31.5,A,30.6,A,31.1,A
USGS,1310740,10/9/06,31.4,A,30.6,A,31.1,A
USGS,1310740,10/10/06,31.4,A,30.6,A,31.1,A
USGS,1310740,10/11/06,31.4,A,30.7,A,31.2,A
USGS,1310740,10/12/06,31,A,29.9,A,30.4,A
USGS,1310740,10/13/06,30.7,A,29.9,A,30.3,A
USGS,1310740,10/14/06,30.8,A,29.9,A,30.3,A
USGS,1310740,10/15/06,30.7,A,29.9,A,30.4,A
USGS,1310740,10/16/06,30.7,A,30,A,30.4,A
USGS,1310740,10/17/06,30.8,A,29.7,A,30.4,A
USGS,1310740,10/18/06,30.6,A,29.4,A,30.1,A
USGS,1310740,10/19/06,30.5,A,29.3,A,30.1,A
USGS,1310740,10/20/06,30.4,A,29.2,A,29.9,A
USGS,1310740,10/21/06,30.1,A,28.9,A,29.7,A
USGS,1310740,10/22/06,30.4,A,29.3,A,30,A
USGS,1310740,10/23/06,30.4,A,29.5,A,30.1,A
USGS,1310740,10/24/06,31.8,A,29.7,A,30.7,A
USGS,1310740,10/25/06,32.5,A,30,A,31.3,A
USGS,1310740,10/26/06,32.4,A,30.5,A,31.6,A
USGS,1310740,10/27/06,32.1,A,31.1,A,31.8,A
USGS,1310740,10/28/06,31.7,A,30.8,A,31.3,A
USGS,1310740,10/29/06,31.3,A,29,A,30.8,A
USGS,1310740,10/30/06,30.6,A,28.8,A,29.8,A
USGS,1310740,10/31/06,31,A,29.7,A,30.4,A
USGS,1310740,11/1/06,30.8,A,29.8,A,30.4,A
USGS,1310740,11/2/06,31,A,29.9,A,30.4,A
USGS,1310740,11/3/06,31.1,A,30.1,A,30.8,A
USGS,1310740,11/4/06,31.5,A,30.4,A,31.1,A
USGS,1310740,11/5/06,31.6,A,30.8,A,31.2,A
USGS,1310740,11/6/06,31.7,A,30.9,A,31.3,A
USGS,1310740,11/7/06,31.6,A,31,A,31.4,A
USGS,1310740,11/8/06,31.7,A,30.5,A,31.1,A
USGS,1310740,11/9/06,31.3,A,29.8,A,30.6,A
USGS,1310740,11/10/06,31.3,A,29.9,A,30.6,A
USGS,1310740,11/11/06,31.5,A,30,A,30.7,A
USGS,1310740,11/12/06,31.3,A,29.8,A,30.7,A
USGS,1310740,11/13/06,31,A,30.1,A,30.6,A
USGS,1310740,11/14/06,31.2,A,29.5,A,30.3,A
USGS,1310740,11/15/06,31.1,A,29.5,A,30.3,A
USGS,1310740,11/16/06,31.3,A,29.6,A,30.5,A
USGS,1310740,11/17/06,31.5,A,29.3,A,30.5,A
USGS,1310740,11/18/06,31.2,A,29.3,A,30.3,A
USGS,1310740,11/19/06,31.3,A,29.4,A,30.4,A
USGS,1310740,11/20/06,31.2,A,29.5,A,30.5,A
USGS,1310740,11/21/06,31.3,A,29.8,A,30.6,A
USGS,1310740,11/22/06,31.3,A,30.2,A,30.9,A
USGS,1310740,11/23/06,31.6,A,30,A,30.7,A
USGS,1310740,11/24/06,31.4,A,29.2,A,30.2,A
USGS,1310740,11/25/06,31.5,A,29.4,A,30.5,A
USGS,1310740,11/26/06,31.3,A,29.4,A,30.3,A
USGS,1310740,11/27/06,31.2,A,29.3,A,30.3,A
USGS,1310740,11/28/06,31.5,A,29.4,A,30.6,A
USGS,1310740,11/29/06,31.3,A,29.5,A,30.6,A
USGS,1310740,11/30/06,31.2,A,29.5,A,30.5,A
USGS,1310740,12/1/06,31.3,A,29.6,A,30.6,A
USGS,1310740,12/2/06,30.5,A,29.4,A,30,A
USGS,1310740,12/3/06,30.2,A,29.4,A,29.9,A
USGS,1310740,12/4/06,30.4,A,29.7,A,30.1,A
USGS,1310740,12/5/06,31.2,A,30,A,30.6,A
USGS,1310740,12/6/06,31.3,A,30.4,A,30.9,A
USGS,1310740,12/7/06,31.6,A,30.5,A,31,A
USGS,1310740,12/8/06,31.3,A,30.3,A,30.9,A
USGS,1310740,12/9/06,31.9,A,30.5,A,31.1,A
USGS,1310740,12/10/06,31.8,A,30.7,A,31.1,A
USGS,1310740,12/11/06,31.2,A,30.5,A,30.9,A
USGS,1310740,12/12/06,31.3,A,30.5,A,31,A
USGS,1310740,12/13/06,31.4,A,30.3,A,31,A
USGS,1310740,12/14/06,31.1,A,30.1,A,30.8,A
USGS,1310740,12/15/06,31.1,A,30,A,30.8,A
USGS,1310740,12/16/06,31,A,29.9,A,30.6,A
USGS,1310740,12/17/06,31.2,A,30,A,30.7,A
USGS,1310740,12/18/06,31.2,A,30,A,30.7,A
USGS,1310740,12/19/06,31.3,A,30,A,30.7,A
USGS,1310740,12/20/06,31.3,A,30.2,A,30.9,A
USGS,1310740,12/21/06,31.5,A,30.5,A,30.9,A
USGS,1310740,12/22/06,31.6,A,30.5,A,31.1,A
USGS,1310740,12/23/06,31.2,A,30.1,A,30.7,A
USGS,1310740,12/24/06,31,A,29.7,A,30.4,A
USGS,1310740,12/25/06,31.1,A,29.8,A,30.5,A
USGS,1310740,12/26/06,31,A,29.7,A,30.3,A
USGS,1310740,12/27/06,30.9,A,29.5,A,30.1,A
USGS,1310740,12/28/06,31.1,A,29.7,A,30.3,A
USGS,1310740,12/29/06,31,A,29.7,A,30.5,A
USGS,1310740,12/30/06,31,A,29.8,A,30.5,A
USGS,1310740,12/31/06,31,A,29.9,A,30.5,A
USGS,1310740,1/1/07,31.1,A,29.7,A,30.6,A
USGS,1310740,1/2/07,31,A,29.5,A,30.3,A
USGS,1310740,1/3/07,30.8,A,29.6,A,30.3,A
USGS,1310740,1/4/07,30.8,A,29.7,A,30.4,A
USGS,1310740,1/5/07,31,A,29.8,A,30.5,A
USGS,1310740,1/6/07,31,A,29.8,A,30.5,A
USGS,1310740,1/7/07,31.5,A,29.7,A,30.5,A
USGS,1310740,1/8/07,31.3,A,29.1,A,30.3,A
USGS,1310740,1/9/07,31.4,A,29.1,A,30.1,A
USGS,1310740,1/10/07,30.9,A,29.2,A,30.1,A
USGS,1310740,1/11/07,31.8,A,29.7,A,30.7,A
USGS,1310740,1/12/07,31.8,A,30.2,A,30.8,A
USGS,1310740,1/13/07,31.1,A,29.7,A,30.5,A
USGS,1310740,1/14/07,31.6,A,29.8,A,30.9,A
USGS,1310740,1/15/07,31.5,A,29.9,A,30.8,A
USGS,1310740,1/16/07,31.3,A,29.8,A,30.6,A
USGS,1310740,1/17/07,31.6,A,30,A,30.9,A
USGS,1310740,1/18/07,31.5,A,30.4,A,31.1,A
USGS,1310740,1/19/07,31.5,A,30.5,A,31.1,A
USGS,1310740,1/20/07,32,A,30.5,A,31.3,A
USGS,1310740,1/21/07,32.1,A,30.8,A,31.6,A
USGS,1310740,1/22/07,31.8,A,31.3,A,31.6,A
USGS,1310740,1/23/07,31.8,A,31.3,A,31.6,A
USGS,1310740,1/24/07,31.8,A,31.3,A,31.6,A
USGS,1310740,1/25/07,32,A,31.4,A,31.7,A
USGS,1310740,1/26/07,32.4,A,31.3,A,32,A
USGS,1310740,1/27/07,32.6,A,31.8,A,32.3,A
