# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,
# retrieved: 2022-09-29 16:20:21 EDT       (sdww01),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
#    USGS 01358000 HUDSON RIVER AT GREEN ISLAND NY,,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 01358000,,,,
#            TS   parameter     statistic     Description,,,,
"#        105057       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,105057_00060_00003,105057_00060_00003_cd
USGS,1358000,9/2/94,8200,A:e
USGS,1358000,9/3/94,8700,A:e
USGS,1358000,9/4/94,7200,A:e
USGS,1358000,9/5/94,7600,A:e
USGS,1358000,9/6/94,7900,A:e
USGS,1358000,9/7/94,6700,A:e
USGS,1358000,9/8/94,6300,A:e
USGS,1358000,9/9/94,6400,A:e
USGS,1358000,9/10/94,6500,A:e
USGS,1358000,9/11/94,6200,A:e
USGS,1358000,9/12/94,5800,A:e
USGS,1358000,9/13/94,5800,A:e
USGS,1358000,9/14/94,5700,A:e
USGS,1358000,9/15/94,5600,A:e
USGS,1358000,9/16/94,5000,A:e
USGS,1358000,9/17/94,5000,A:e
USGS,1358000,9/18/94,6000,A:e
USGS,1358000,9/19/94,5900,A:e
USGS,1358000,9/20/94,5200,A:e
USGS,1358000,9/21/94,5800,A:e
USGS,1358000,9/22/94,4900,A:e
USGS,1358000,9/23/94,5500,A:e
USGS,1358000,9/24/94,6000,A:e
USGS,1358000,9/25/94,6200,A:e
USGS,1358000,9/26/94,6300,A:e
USGS,1358000,9/27/94,7000,A:e
USGS,1358000,9/28/94,9900,A:e
USGS,1358000,9/29/94,9800,A:e
USGS,1358000,9/30/94,10100,A:e
USGS,1358000,10/1/94,7300,A:e
USGS,1358000,10/2/94,8500,A:e
USGS,1358000,10/3/94,8400,A:e
USGS,1358000,10/4/94,6600,A:e
USGS,1358000,10/5/94,6700,A:e
USGS,1358000,10/6/94,6400,A:e
USGS,1358000,10/7/94,6700,A:e
USGS,1358000,10/8/94,6400,A:e
USGS,1358000,10/9/94,6200,A:e
USGS,1358000,10/10/94,6400,A:e
USGS,1358000,10/11/94,6500,A:e
USGS,1358000,10/12/94,6400,A:e
USGS,1358000,10/13/94,6400,A:e
USGS,1358000,10/14/94,5100,A:e
USGS,1358000,10/15/94,5800,A:e
USGS,1358000,10/16/94,5500,A:e
USGS,1358000,10/17/94,5900,A:e
USGS,1358000,10/18/94,5700,A:e
USGS,1358000,10/19/94,6000,A:e
USGS,1358000,10/20/94,6300,A:e
USGS,1358000,10/21/94,5600,A:e
USGS,1358000,10/22/94,6100,A:e
USGS,1358000,10/23/94,6000,A:e
USGS,1358000,10/24/94,6700,A:e
USGS,1358000,10/25/94,5900,A:e
USGS,1358000,10/26/94,6000,A:e
USGS,1358000,10/27/94,6300,A:e
USGS,1358000,10/28/94,5300,A:e
USGS,1358000,10/29/94,5900,A:e
USGS,1358000,10/30/94,5400,A:e
USGS,1358000,10/31/94,5900,A:e
USGS,1358000,11/1/94,8000,A:e
USGS,1358000,11/2/94,15000,A:e
USGS,1358000,11/3/94,14400,A:e
USGS,1358000,11/4/94,14500,A:e
USGS,1358000,11/5/94,10900,A:e
USGS,1358000,11/6/94,9200,A:e
USGS,1358000,11/7/94,11900,A:e
USGS,1358000,11/8/94,10100,A:e
USGS,1358000,11/9/94,11400,A:e
USGS,1358000,11/10/94,9300,A:e
USGS,1358000,11/11/94,8400,A:e
USGS,1358000,11/12/94,8400,A:e
USGS,1358000,11/13/94,7800,A:e
USGS,1358000,11/14/94,8400,A:e
USGS,1358000,11/15/94,7300,A:e
USGS,1358000,11/16/94,6400,A:e
USGS,1358000,11/17/94,5500,A:e
USGS,1358000,11/18/94,6000,A:e
USGS,1358000,11/19/94,5600,A:e
USGS,1358000,11/20/94,6200,A:e
USGS,1358000,11/21/94,6300,A:e
USGS,1358000,11/22/94,6700,A:e
USGS,1358000,11/23/94,7000,A:e
USGS,1358000,11/24/94,6600,A:e
USGS,1358000,11/25/94,6400,A:e
USGS,1358000,11/26/94,6200,A:e
USGS,1358000,11/27/94,6100,A:e
USGS,1358000,11/28/94,8100,A:e
USGS,1358000,11/29/94,11600,A:e
USGS,1358000,11/30/94,15900,A:e
USGS,1358000,12/1/94,14800,A:e
USGS,1358000,12/2/94,14400,A:e
USGS,1358000,12/3/94,12900,A:e
USGS,1358000,12/4/94,11600,A:e
USGS,1358000,12/5/94,12500,A:e
USGS,1358000,12/6/94,27000,A:e
USGS,1358000,12/7/94,27500,A:e
USGS,1358000,12/8/94,24200,A:e
USGS,1358000,12/9/94,20100,A:e
USGS,1358000,12/10/94,16100,A:e
USGS,1358000,12/11/94,14700,A:e
USGS,1358000,12/12/94,14800,A:e
USGS,1358000,12/13/94,11800,A:e
USGS,1358000,12/14/94,10600,A:e
USGS,1358000,12/15/94,10200,A:e
USGS,1358000,12/16/94,11300,A:e
USGS,1358000,12/17/94,12300,A:e
USGS,1358000,12/18/94,11800,A:e
USGS,1358000,12/19/94,12500,A:e
USGS,1358000,12/20/94,12200,A:e
USGS,1358000,12/21/94,11200,A:e
USGS,1358000,12/22/94,10900,A:e
USGS,1358000,12/23/94,11000,A:e
USGS,1358000,12/24/94,10700,A:e
USGS,1358000,12/25/94,15100,A:e
USGS,1358000,12/26/94,16600,A:e
USGS,1358000,12/27/94,13700,A:e
USGS,1358000,12/28/94,12300,A:e
USGS,1358000,12/29/94,11400,A:e
USGS,1358000,12/30/94,9300,A:e
USGS,1358000,12/31/94,8700,A:e
USGS,1358000,1/1/95,9600,A:e
USGS,1358000,1/2/95,10700,A:e
USGS,1358000,1/3/95,10300,A:e
USGS,1358000,1/4/95,9700,A:e
USGS,1358000,1/5/95,8800,A:e
USGS,1358000,1/6/95,8900,A:e
USGS,1358000,1/7/95,9000,A:e
USGS,1358000,1/8/95,10000,A:e
USGS,1358000,1/9/95,9800,A:e
USGS,1358000,1/10/95,9100,A:e
USGS,1358000,1/11/95,7700,A:e
USGS,1358000,1/12/95,8200,A:e
USGS,1358000,1/13/95,9600,A:e
USGS,1358000,1/14/95,13700,A:e
USGS,1358000,1/15/95,21700,A:e
USGS,1358000,1/16/95,27600,A:e
USGS,1358000,1/17/95,36600,A:e
USGS,1358000,1/18/95,30100,A:e
USGS,1358000,1/19/95,23800,A:e
USGS,1358000,1/20/95,22800,A:e
USGS,1358000,1/21/95,36200,A:e
USGS,1358000,1/22/95,37100,A:e
USGS,1358000,1/23/95,31100,A:e
USGS,1358000,1/24/95,26200,A:e
USGS,1358000,1/25/95,22000,A:e
USGS,1358000,1/26/95,19400,A:e
USGS,1358000,1/27/95,17400,A:e
USGS,1358000,1/28/95,13900,A:e
USGS,1358000,1/29/95,11600,A:e
USGS,1358000,1/30/95,12300,A:e
USGS,1358000,1/31/95,12100,A:e
USGS,1358000,2/1/95,11700,A:e
USGS,1358000,2/2/95,11400,A:e
USGS,1358000,2/3/95,10000,A:e
USGS,1358000,2/4/95,9300,A:e
USGS,1358000,2/5/95,8700,A:e
USGS,1358000,2/6/95,8900,A:e
USGS,1358000,2/7/95,9600,A:e
USGS,1358000,2/8/95,9600,A:e
USGS,1358000,2/9/95,9000,A:e
USGS,1358000,2/10/95,9300,A:e
USGS,1358000,2/11/95,9300,A:e
USGS,1358000,2/12/95,9700,A:e
USGS,1358000,2/13/95,9800,A:e
USGS,1358000,2/14/95,9300,A:e
USGS,1358000,2/15/95,9200,A:e
USGS,1358000,2/16/95,8200,A:e
USGS,1358000,2/17/95,9100,A:e
USGS,1358000,2/18/95,10000,A:e
USGS,1358000,2/19/95,9600,A:e
USGS,1358000,2/20/95,9400,A:e
USGS,1358000,2/21/95,9900,A:e
USGS,1358000,2/22/95,10000,A:e
USGS,1358000,2/23/95,8900,A:e
USGS,1358000,2/24/95,8600,A:e
USGS,1358000,2/25/95,8000,A:e
USGS,1358000,2/26/95,8500,A:e
USGS,1358000,2/27/95,7500,A:e
USGS,1358000,2/28/95,7300,A:e
USGS,1358000,3/1/95,8900,A:e
USGS,1358000,3/2/95,10200,A:e
USGS,1358000,3/3/95,9500,A:e
USGS,1358000,3/4/95,8600,A:e
USGS,1358000,3/5/95,8100,A:e
USGS,1358000,3/6/95,9200,A:e
USGS,1358000,3/7/95,11300,A:e
USGS,1358000,3/8/95,19200,A:e
USGS,1358000,3/9/95,35400,A:e
USGS,1358000,3/10/95,24100,A:e
USGS,1358000,3/11/95,19900,A:e
USGS,1358000,3/12/95,16300,A:e
USGS,1358000,3/13/95,15800,A:e
USGS,1358000,3/14/95,20500,A:e
USGS,1358000,3/15/95,26700,A:e
USGS,1358000,3/16/95,32000,A:e
USGS,1358000,3/17/95,34300,A:e
USGS,1358000,3/18/95,32400,A:e
USGS,1358000,3/19/95,28300,A:e
USGS,1358000,3/20/95,23200,A:e
USGS,1358000,3/21/95,21300,A:e
USGS,1358000,3/22/95,22800,A:e
USGS,1358000,3/23/95,22000,A:e
USGS,1358000,3/24/95,18700,A:e
USGS,1358000,3/25/95,16600,A:e
USGS,1358000,3/26/95,14300,A:e
USGS,1358000,3/27/95,11600,A:e
USGS,1358000,3/28/95,11800,A:e
USGS,1358000,3/29/95,10700,A:e
USGS,1358000,3/30/95,10100,A:e
USGS,1358000,3/31/95,9600,A:e
USGS,1358000,4/1/95,9500,A:e
USGS,1358000,4/2/95,9500,A:e
USGS,1358000,4/3/95,8100,A:e
USGS,1358000,4/4/95,7900,A:e
USGS,1358000,4/5/95,9200,A:e
USGS,1358000,4/6/95,9200,A:e
USGS,1358000,4/7/95,9200,A:e
USGS,1358000,4/8/95,8500,A:e
USGS,1358000,4/9/95,8100,A:e
USGS,1358000,4/10/95,8400,A:e
USGS,1358000,4/11/95,6700,A:e
USGS,1358000,4/12/95,5700,A:e
USGS,1358000,4/13/95,9200,A:e
USGS,1358000,4/14/95,15300,A:e
USGS,1358000,4/15/95,14400,A:e
USGS,1358000,4/16/95,11300,A:e
USGS,1358000,4/17/95,9700,A:e
USGS,1358000,4/18/95,8600,A:e
USGS,1358000,4/19/95,6800,A:e
USGS,1358000,4/20/95,6900,A:e
USGS,1358000,4/21/95,7500,A:e
USGS,1358000,4/22/95,11100,A:e
USGS,1358000,4/23/95,10500,A:e
USGS,1358000,4/24/95,10700,A:e
USGS,1358000,4/25/95,9500,A:e
USGS,1358000,4/26/95,8300,A:e
USGS,1358000,4/27/95,7600,A:e
USGS,1358000,4/28/95,6900,A:e
USGS,1358000,4/29/95,9400,A:e
USGS,1358000,4/30/95,8500,A:e
USGS,1358000,5/1/95,8100,A:e
USGS,1358000,5/2/95,7500,A:e
USGS,1358000,5/3/95,6600,A:e
USGS,1358000,5/4/95,5300,A:e
USGS,1358000,5/5/95,5300,A:e
USGS,1358000,5/6/95,6000,A:e
USGS,1358000,5/7/95,5500,A:e
USGS,1358000,5/8/95,5400,A:e
USGS,1358000,5/9/95,5500,A:e
USGS,1358000,5/10/95,5400,A:e
USGS,1358000,5/11/95,5300,A:e
USGS,1358000,5/12/95,6100,A:e
USGS,1358000,5/13/95,6400,A:e
USGS,1358000,5/14/95,6300,A:e
USGS,1358000,5/15/95,6200,A:e
USGS,1358000,5/16/95,6400,A:e
USGS,1358000,5/17/95,6000,A:e
USGS,1358000,5/18/95,6200,A:e
USGS,1358000,5/19/95,5300,A:e
USGS,1358000,5/20/95,5500,A:e
USGS,1358000,5/21/95,5000,A:e
USGS,1358000,5/22/95,4700,A:e
USGS,1358000,5/23/95,4600,A:e
USGS,1358000,5/24/95,3900,A:e
USGS,1358000,5/25/95,4600,A:e
USGS,1358000,5/26/95,4900,A:e
USGS,1358000,5/27/95,4100,A:e
USGS,1358000,5/28/95,4800,A:e
USGS,1358000,5/29/95,5000,A:e
USGS,1358000,5/30/95,5200,A:e
USGS,1358000,5/31/95,5800,A:e
USGS,1358000,6/1/95,5100,A:e
USGS,1358000,6/2/95,4700,A:e
USGS,1358000,6/3/95,6200,A:e
USGS,1358000,6/4/95,8500,A:e
USGS,1358000,6/5/95,7400,A:e
USGS,1358000,6/6/95,5800,A:e
USGS,1358000,6/7/95,5800,A:e
USGS,1358000,6/8/95,5300,A:e
USGS,1358000,6/9/95,3800,A:e
USGS,1358000,6/10/95,4000,A:e
USGS,1358000,6/11/95,4100,A:e
USGS,1358000,6/12/95,5900,A:e
USGS,1358000,6/13/95,6000,A:e
USGS,1358000,6/14/95,4600,A:e
USGS,1358000,6/15/95,5400,A:e
USGS,1358000,6/16/95,3300,A:e
USGS,1358000,6/17/95,3600,A:e
USGS,1358000,6/18/95,3900,A:e
USGS,1358000,6/19/95,4600,A:e
USGS,1358000,6/20/95,4100,A:e
USGS,1358000,6/21/95,4400,A:e
USGS,1358000,6/22/95,4000,A:e
USGS,1358000,6/23/95,3100,A:e
USGS,1358000,6/24/95,3700,A:e
USGS,1358000,6/25/95,3300,A:e
USGS,1358000,6/26/95,3200,A:e
USGS,1358000,6/27/95,3600,A:e
USGS,1358000,6/28/95,3800,A:e
USGS,1358000,6/29/95,3400,A:e
USGS,1358000,6/30/95,3100,A:e
USGS,1358000,7/1/95,3100,A:e
USGS,1358000,7/2/95,3200,A:e
USGS,1358000,7/3/95,3100,A:e
USGS,1358000,7/4/95,3400,A:e
USGS,1358000,7/5/95,3000,A:e
USGS,1358000,7/6/95,3000,A:e
USGS,1358000,7/7/95,3000,A:e
USGS,1358000,7/8/95,3200,A:e
USGS,1358000,7/9/95,3000,A:e
USGS,1358000,7/10/95,3200,A:e
USGS,1358000,7/11/95,3000,A:e
USGS,1358000,7/12/95,2800,A:e
USGS,1358000,7/13/95,2700,A:e
USGS,1358000,7/14/95,2800,A:e
USGS,1358000,7/15/95,2700,A:e
USGS,1358000,7/16/95,2700,A:e
USGS,1358000,7/17/95,3300,A:e
USGS,1358000,7/18/95,3600,A:e
USGS,1358000,7/19/95,4800,A:e
USGS,1358000,7/20/95,4000,A:e
USGS,1358000,7/21/95,3200,A:e
USGS,1358000,7/22/95,2900,A:e
USGS,1358000,7/23/95,3300,A:e
USGS,1358000,7/24/95,4100,A:e
USGS,1358000,7/25/95,3800,A:e
USGS,1358000,7/26/95,3400,A:e
USGS,1358000,7/27/95,3600,A:e
USGS,1358000,7/28/95,4200,A:e
USGS,1358000,7/29/95,3800,A:e
USGS,1358000,7/30/95,3900,A:e
USGS,1358000,7/31/95,3700,A:e
USGS,1358000,8/1/95,4000,A:e
USGS,1358000,8/2/95,3300,A:e
USGS,1358000,8/3/95,3200,A:e
USGS,1358000,8/4/95,5800,A:e
USGS,1358000,8/5/95,5700,A:e
USGS,1358000,8/6/95,7100,A:e
USGS,1358000,8/7/95,6400,A:e
USGS,1358000,8/8/95,5300,A:e
USGS,1358000,8/9/95,5200,A:e
USGS,1358000,8/10/95,4000,A:e
USGS,1358000,8/11/95,3200,A:e
USGS,1358000,8/12/95,3700,A:e
USGS,1358000,8/13/95,3500,A:e
USGS,1358000,8/14/95,3200,A:e
USGS,1358000,8/15/95,3200,A:e
USGS,1358000,8/16/95,3500,A:e
USGS,1358000,8/17/95,2900,A:e
USGS,1358000,8/18/95,3100,A:e
USGS,1358000,8/19/95,2600,A:e
USGS,1358000,8/20/95,2800,A:e
USGS,1358000,8/21/95,2300,A:e
USGS,1358000,8/22/95,3000,A:e
USGS,1358000,8/23/95,2200,A:e
USGS,1358000,8/24/95,2100,A:e
USGS,1358000,8/25/95,2000,A:e
USGS,1358000,8/26/95,1900,A:e
USGS,1358000,8/27/95,2200,A:e
USGS,1358000,8/28/95,2200,A:e
USGS,1358000,8/29/95,2200,A:e
USGS,1358000,8/30/95,2200,A:e
USGS,1358000,8/31/95,2200,A:e
USGS,1358000,9/1/95,2600,A:e
USGS,1358000,9/2/95,2300,A:e
USGS,1358000,9/3/95,2300,A:e
USGS,1358000,9/4/95,2600,A:e
USGS,1358000,9/5/95,3300,A:e
USGS,1358000,9/6/95,3600,A:e
USGS,1358000,9/7/95,3400,A:e
USGS,1358000,9/8/95,3400,A:e
USGS,1358000,9/9/95,3500,A:e
USGS,1358000,9/10/95,3600,A:e
USGS,1358000,9/11/95,4200,A:e
USGS,1358000,9/12/95,3800,A:e
USGS,1358000,9/13/95,3500,A:e
USGS,1358000,9/14/95,3800,A:e
USGS,1358000,9/15/95,3400,A:e
USGS,1358000,9/16/95,3600,A:e
USGS,1358000,9/17/95,3900,A:e
USGS,1358000,9/18/95,3700,A:e
USGS,1358000,9/19/95,3900,A:e
USGS,1358000,9/20/95,3200,A:e
USGS,1358000,9/21/95,3600,A:e
USGS,1358000,9/22/95,4300,A:e
USGS,1358000,9/23/95,3900,A:e
USGS,1358000,9/24/95,5000,A:e
USGS,1358000,9/25/95,4400,A:e
USGS,1358000,9/26/95,4500,A:e
USGS,1358000,9/27/95,4100,A:e
USGS,1358000,9/28/95,3500,A:e
USGS,1358000,9/29/95,3500,A:e
USGS,1358000,9/30/95,3200,A:e
USGS,1358000,10/1/95,3400,A:e
USGS,1358000,10/2/95,4100,A:e
USGS,1358000,10/3/95,2900,A:e
USGS,1358000,10/4/95,3200,A:e
USGS,1358000,10/5/95,4000,A:e
USGS,1358000,10/6/95,6600,A:e
USGS,1358000,10/7/95,7300,A:e
USGS,1358000,10/8/95,8300,A:e
USGS,1358000,10/9/95,4700,A:e
USGS,1358000,10/10/95,5500,A:e
USGS,1358000,10/11/95,4300,A:e
USGS,1358000,10/12/95,4200,A:e
USGS,1358000,10/13/95,4400,A:e
USGS,1358000,10/14/95,4000,A:e
USGS,1358000,10/15/95,8800,A:e
USGS,1358000,10/16/95,12900,A:e
USGS,1358000,10/17/95,9900,A:e
USGS,1358000,10/18/95,9700,A:e
USGS,1358000,10/19/95,8400,A:e
USGS,1358000,10/20/95,6300,A:e
USGS,1358000,10/21/95,11500,A:e
USGS,1358000,10/22/95,50100,A
USGS,1358000,10/23/95,45500,A
USGS,1358000,10/24/95,31000,A
USGS,1358000,10/25/95,21000,A
USGS,1358000,10/26/95,16000,A
USGS,1358000,10/27/95,14800,A
USGS,1358000,10/28/95,18000,A
USGS,1358000,10/29/95,26100,A
USGS,1358000,10/30/95,21100,A
USGS,1358000,10/31/95,17300,A
USGS,1358000,11/1/95,16300,A
USGS,1358000,11/2/95,16400,A
USGS,1358000,11/3/95,18000,A
USGS,1358000,11/4/95,22000,A
USGS,1358000,11/5/95,21800,A
USGS,1358000,11/6/95,19300,A:e
USGS,1358000,11/7/95,16500,A:e
USGS,1358000,11/8/95,17100,A:e
USGS,1358000,11/9/95,16400,A:e
USGS,1358000,11/10/95,17000,A:e
USGS,1358000,11/11/95,15900,A:e
USGS,1358000,11/12/95,38500,A:e
USGS,1358000,11/13/95,58900,A
USGS,1358000,11/14/95,41700,A
USGS,1358000,11/15/95,40000,A
USGS,1358000,11/16/95,40500,A
USGS,1358000,11/17/95,33600,A
USGS,1358000,11/18/95,27400,A
USGS,1358000,11/19/95,25700,A
USGS,1358000,11/20/95,24800,A
USGS,1358000,11/21/95,24100,A
USGS,1358000,11/22/95,22600,A
USGS,1358000,11/23/95,21300,A
USGS,1358000,11/24/95,20400,A
USGS,1358000,11/25/95,17400,A
USGS,1358000,11/26/95,18100,A
USGS,1358000,11/27/95,20500,A
USGS,1358000,11/28/95,20300,A
USGS,1358000,11/29/95,21200,A
USGS,1358000,11/30/95,21400,A
USGS,1358000,12/1/95,19800,A
USGS,1358000,12/2/95,19700,A
USGS,1358000,12/3/95,16800,A
USGS,1358000,12/4/95,16600,A
USGS,1358000,12/5/95,18500,A
USGS,1358000,12/6/95,18400,A
USGS,1358000,12/7/95,15900,A
USGS,1358000,12/8/95,14000,A
USGS,1358000,12/9/95,13200,A
USGS,1358000,12/10/95,11300,A
USGS,1358000,12/11/95,10400,A:e
USGS,1358000,12/12/95,10600,A:e
USGS,1358000,12/13/95,10400,A:e
USGS,1358000,12/14/95,11200,A:e
USGS,1358000,12/15/95,10000,A:e
USGS,1358000,12/16/95,10000,A:e
USGS,1358000,12/17/95,10600,A:e
USGS,1358000,12/18/95,10600,A:e
USGS,1358000,12/19/95,10800,A:e
USGS,1358000,12/20/95,9600,A:e
USGS,1358000,12/21/95,8400,A:e
USGS,1358000,12/22/95,8800,A:e
USGS,1358000,12/23/95,7800,A:e
USGS,1358000,12/24/95,8500,A:e
USGS,1358000,12/25/95,8100,A:e
USGS,1358000,12/26/95,8400,A:e
USGS,1358000,12/27/95,8500,A:e
USGS,1358000,12/28/95,7800,A:e
USGS,1358000,12/29/95,8200,A:e
USGS,1358000,12/30/95,8500,A:e
USGS,1358000,12/31/95,7500,A:e
USGS,1358000,1/1/96,8200,A:e
USGS,1358000,1/2/96,7600,A:e
USGS,1358000,1/3/96,7800,A:e
USGS,1358000,1/4/96,8000,A:e
USGS,1358000,1/5/96,7900,A:e
USGS,1358000,1/6/96,8000,A:e
USGS,1358000,1/7/96,8000,A:e
USGS,1358000,1/8/96,8200,A:e
USGS,1358000,1/9/96,8400,A:e
USGS,1358000,1/10/96,8800,A:e
USGS,1358000,1/11/96,9000,A:e
USGS,1358000,1/12/96,8700,A:e
USGS,1358000,1/13/96,8600,A:e
USGS,1358000,1/14/96,8700,A:e
USGS,1358000,1/15/96,8400,A:e
USGS,1358000,1/16/96,8600,A:e
USGS,1358000,1/17/96,8200,A:e
USGS,1358000,1/18/96,8400,A:e
USGS,1358000,1/19/96,28100,A:e
USGS,1358000,1/20/96,137000,A
USGS,1358000,1/21/96,86100,A
USGS,1358000,1/22/96,52700,A
USGS,1358000,1/23/96,38200,A
USGS,1358000,1/24/96,31900,A
USGS,1358000,1/25/96,46400,A
USGS,1358000,1/26/96,36400,A
USGS,1358000,1/27/96,32900,A
USGS,1358000,1/28/96,58600,A
USGS,1358000,1/29/96,45500,A
USGS,1358000,1/30/96,35000,A
USGS,1358000,1/31/96,28100,A
USGS,1358000,2/1/96,21200,A
USGS,1358000,2/2/96,19500,A
USGS,1358000,2/3/96,19200,A
USGS,1358000,2/4/96,18300,A
USGS,1358000,2/5/96,15800,A
USGS,1358000,2/6/96,15100,A:e
USGS,1358000,2/7/96,14800,A:e
USGS,1358000,2/8/96,14100,A:e
USGS,1358000,2/9/96,14200,A:e
USGS,1358000,2/10/96,15400,A:e
USGS,1358000,2/11/96,15800,A:e
USGS,1358000,2/12/96,15700,A:e
USGS,1358000,2/13/96,14600,A:e
USGS,1358000,2/14/96,12300,A:e
USGS,1358000,2/15/96,12300,A:e
USGS,1358000,2/16/96,12200,A:e
USGS,1358000,2/17/96,11700,A:e
USGS,1358000,2/18/96,10800,A:e
USGS,1358000,2/19/96,10600,A:e
USGS,1358000,2/20/96,10400,A:e
USGS,1358000,2/21/96,13700,A:e
USGS,1358000,2/22/96,25900,A:e
USGS,1358000,2/23/96,30000,A:e
USGS,1358000,2/24/96,27700,A:e
USGS,1358000,2/25/96,35900,A:e
USGS,1358000,2/26/96,28300,A:e
USGS,1358000,2/27/96,22300,A:e
USGS,1358000,2/28/96,19900,A:e
USGS,1358000,2/29/96,18800,A:e
USGS,1358000,3/1/96,18900,A:e
USGS,1358000,3/2/96,16600,A:e
USGS,1358000,3/3/96,15200,A:e
USGS,1358000,3/4/96,13000,A:e
USGS,1358000,3/5/96,12000,A:e
USGS,1358000,3/6/96,12600,A:e
USGS,1358000,3/7/96,13400,A:e
USGS,1358000,3/8/96,12000,A:e
USGS,1358000,3/9/96,12900,A:e
USGS,1358000,3/10/96,13300,A:e
USGS,1358000,3/11/96,13800,A:e
USGS,1358000,3/12/96,13500,A:e
USGS,1358000,3/13/96,12900,A:e
USGS,1358000,3/14/96,13500,A:e
USGS,1358000,3/15/96,14000,A:e
USGS,1358000,3/16/96,18600,A:e
USGS,1358000,3/17/96,18800,A:e
USGS,1358000,3/18/96,17000,A:e
USGS,1358000,3/19/96,17800,A:e
USGS,1358000,3/20/96,21000,A:e
USGS,1358000,3/21/96,27500,A:e
USGS,1358000,3/22/96,23900,A:e
USGS,1358000,3/23/96,19700,A:e
USGS,1358000,3/24/96,16800,A:e
USGS,1358000,3/25/96,15200,A:e
USGS,1358000,3/26/96,17000,A:e
USGS,1358000,3/27/96,20200,A:e
USGS,1358000,3/28/96,18800,A:e
USGS,1358000,3/29/96,15800,A:e
USGS,1358000,3/30/96,14800,A:e
USGS,1358000,3/31/96,14000,A:e
USGS,1358000,4/1/96,14800,A:e
USGS,1358000,4/2/96,15800,A:e
USGS,1358000,4/3/96,17000,A:e
USGS,1358000,4/4/96,15500,A:e
USGS,1358000,4/5/96,13700,A:e
USGS,1358000,4/6/96,12600,A:e
USGS,1358000,4/7/96,12000,A:e
USGS,1358000,4/8/96,12900,A:e
USGS,1358000,4/9/96,13800,A:e
USGS,1358000,4/10/96,13300,A:e
USGS,1358000,4/11/96,12400,A:e
USGS,1358000,4/12/96,11700,A:e
USGS,1358000,4/13/96,13000,A:e
USGS,1358000,4/14/96,23600,A:e
USGS,1358000,4/15/96,31400,A:e
USGS,1358000,4/16/96,43600,A:e
USGS,1358000,4/17/96,75500,A
USGS,1358000,4/18/96,57100,A
USGS,1358000,4/19/96,42900,A
USGS,1358000,4/20/96,35800,A
USGS,1358000,4/21/96,35500,A
USGS,1358000,4/22/96,39200,A
USGS,1358000,4/23/96,55100,A
USGS,1358000,4/24/96,69600,A
USGS,1358000,4/25/96,67100,A
USGS,1358000,4/26/96,55300,A
USGS,1358000,4/27/96,50500,A
USGS,1358000,4/28/96,43900,A
USGS,1358000,4/29/96,39800,A
USGS,1358000,4/30/96,51400,A
USGS,1358000,5/1/96,71100,A
USGS,1358000,5/2/96,66400,A
USGS,1358000,5/3/96,53400,A
USGS,1358000,5/4/96,47300,A
USGS,1358000,5/5/96,46900,A
USGS,1358000,5/6/96,45300,A
USGS,1358000,5/7/96,43900,A
USGS,1358000,5/8/96,28100,A
USGS,1358000,5/9/96,25800,A
USGS,1358000,5/10/96,25300,A
USGS,1358000,5/11/96,35400,A
USGS,1358000,5/12/96,85800,A
USGS,1358000,5/13/96,89400,A
USGS,1358000,5/14/96,66700,A
USGS,1358000,5/15/96,52100,A
USGS,1358000,5/16/96,42900,A
USGS,1358000,5/17/96,37800,A
USGS,1358000,5/18/96,34300,A
USGS,1358000,5/19/96,37900,A
USGS,1358000,5/20/96,37500,A
USGS,1358000,5/21/96,33000,A
USGS,1358000,5/22/96,28400,A
USGS,1358000,5/23/96,24900,A
USGS,1358000,5/24/96,21300,A
USGS,1358000,5/25/96,19500,A
USGS,1358000,5/26/96,18100,A
USGS,1358000,5/27/96,15700,A
USGS,1358000,5/28/96,14300,A
USGS,1358000,5/29/96,12600,A
USGS,1358000,5/30/96,11500,A:e
USGS,1358000,5/31/96,11500,A:e
USGS,1358000,6/1/96,9600,A:e
USGS,1358000,6/2/96,8300,A:e
USGS,1358000,6/3/96,8900,A:e
USGS,1358000,6/4/96,9000,A:e
USGS,1358000,6/5/96,9100,A:e
USGS,1358000,6/6/96,8400,A:e
USGS,1358000,6/7/96,8400,A:e
